Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
1,LU,In-Order,0.93,363.5,0.77,0,0.47,0.93,377.2,0.78
2,LU,In-Order,1.02,351.8,0.8,0,0.51,1.05,355.7,0.78
3,LU,In-Order,1.09,361.7,0.79,0,0.54,1.06,359.9,0.79
4,LU,In-Order,1.06,339.7,0.82,0,0.53,1.0,343.4,0.82
5,LU,In-Order,1.05,355.3,0.8,0,0.53,1.04,356.1,0.78
6,LU,In-Order,0.96,335.6,0.81,0,0.48,0.97,334.8,0.82
7,LU,In-Order,1.02,361.1,0.76,0,0.51,1.04,355.5,0.75
8,LU,In-Order,1.0,348.4,0.79,0,0.5,1.06,354.5,0.8
9,LU,In-Order,1.03,349.6,0.82,0,0.51,1.1,346.3,0.83
10,LU,In-Order,0.85,357.1,0.8,0,0.42,0.85,363.6,0.8
1,LU,In-Order,1.06,361.3,0.83,0,0.53,1.08,356.5,0.83
2,LU,In-Order,1.09,355.2,0.78,0,0.54,1.06,358.7,0.77
3,LU,In-Order,1.03,363.7,0.81,0,0.51,1.03,364.9,0.79
4,LU,In-Order,0.95,340.6,0.81,0,0.47,0.95,344.1,0.81
5,LU,In-Order,0.91,339.5,0.83,0,0.46,0.91,348.4,0.83
6,LU,In-Order,0.95,358.8,0.8,0,0.48,0.92,361.4,0.78
7,LU,In-Order,0.78,335.7,0.8,0,0.39,0.79,324.9,0.81
8,LU,In-Order,0.97,358.3,0.82,0,0.49,0.98,347.1,0.81
9,LU,In-Order,0.94,358.5,0.81,0,0.47,0.91,360.0,0.81
10,LU,In-Order,1.03,335.1,0.81,0,0.51,0.99,330.2,0.82
1,LU,In-Order,0.91,361.8,0.78,0,0.46,0.86,345.5,0.78
2,LU,In-Order,1.02,363.1,0.78,0,0.51,1.05,358.2,0.78
3,LU,In-Order,0.98,356.3,0.8,0,0.49,1.0,360.6,0.79
4,LU,In-Order,0.93,365.0,0.82,0,0.46,0.93,365.3,0.82
5,LU,In-Order,0.96,350.8,0.82,0,0.48,0.96,347.9,0.82
6,LU,In-Order,0.98,352.3,0.76,0,0.49,0.98,350.9,0.78
7,LU,In-Order,1.04,336.9,0.78,0,0.52,1.06,342.6,0.8
8,LU,In-Order,1.04,360.8,0.79,0,0.52,1.04,366.4,0.78
9,LU,In-Order,0.95,348.2,0.77,0,0.48,0.93,341.9,0.77
10,LU,In-Order,1.0,342.9,0.81,0,0.5,0.99,358.7,0.82
1,LU,In-Order,1.07,341.8,0.81,0,0.53,0.99,349.8,0.81
2,LU,In-Order,1.08,353.4,0.8,0,0.54,1.05,353.3,0.81
3,LU,In-Order,1.08,344.5,0.77,0,0.54,1.08,356.4,0.78
4,LU,In-Order,1.05,364.5,0.82,0,0.53,1.06,377.9,0.83
5,LU,In-Order,0.99,358.2,0.77,0,0.5,0.99,357.2,0.76
6,LU,In-Order,0.92,346.2,0.8,0,0.46,0.94,351.0,0.81
7,LU,In-Order,1.02,360.8,0.82,0,0.51,1.0,343.0,0.82
8,LU,In-Order,0.97,357.3,0.82,0,0.48,0.96,361.1,0.83
9,LU,In-Order,0.99,354.0,0.83,0,0.49,0.93,348.2,0.81
10,LU,In-Order,1.01,340.3,0.8,0,0.51,1.01,330.2,0.81
1,LU,In-Order,0.98,347.1,0.81,0,0.49,0.95,342.5,0.8
2,LU,In-Order,0.96,342.6,0.78,0,0.48,0.94,329.9,0.77
3,LU,In-Order,0.99,340.2,0.79,0,0.5,0.99,341.7,0.79
4,LU,In-Order,1.01,352.2,0.82,0,0.51,1.05,354.3,0.83
5,LU,In-Order,0.9,358.5,0.8,0,0.45,0.9,354.0,0.8
6,LU,In-Order,1.07,343.8,0.8,0,0.54,1.12,345.6,0.79
7,LU,In-Order,0.94,353.3,0.79,0,0.47,0.94,357.0,0.78
8,LU,In-Order,0.94,346.4,0.78,0,0.47,0.94,352.0,0.79
9,LU,In-Order,1.04,355.9,0.8,0,0.52,1.01,363.3,0.8
10,LU,In-Order,0.94,346.3,0.8,0,0.47,0.96,334.5,0.78
1,LU,In-Order,1.04,357.6,0.78,0,0.52,1.0,360.8,0.79
2,LU,In-Order,0.98,352.0,0.78,0,0.49,1.0,352.5,0.77
3,LU,In-Order,0.96,362.3,0.79,0,0.48,0.91,364.0,0.78
4,LU,In-Order,1.06,335.2,0.77,0,0.53,1.05,333.2,0.8
5,LU,In-Order,0.91,356.5,0.81,0,0.45,0.9,356.5,0.82
6,LU,In-Order,0.95,357.5,0.81,0,0.48,0.99,360.3,0.81
7,LU,In-Order,1.03,357.0,0.82,0,0.52,1.0,355.3,0.83
8,LU,In-Order,0.89,360.6,0.8,0,0.45,0.92,358.5,0.79
9,LU,In-Order,1.09,335.6,0.82,0,0.55,1.14,330.3,0.82
10,LU,In-Order,0.95,351.2,0.79,0,0.47,0.93,358.8,0.79
1,LU,In-Order,1.06,346.5,0.78,0,0.53,1.08,353.5,0.78
2,LU,In-Order,1.04,344.6,0.8,0,0.52,1.06,342.1,0.8
3,LU,In-Order,1.02,351.6,0.8,0,0.51,1.04,342.6,0.79
4,LU,In-Order,1.06,355.3,0.81,0,0.53,1.03,361.1,0.83
5,LU,In-Order,0.97,360.3,0.8,0,0.48,0.98,348.6,0.81
6,LU,In-Order,1.02,352.0,0.83,0,0.51,1.03,335.6,0.83
7,LU,In-Order,0.99,337.6,0.77,0,0.5,1.0,323.6,0.75
8,LU,In-Order,1.0,362.0,0.8,0,0.5,1.0,363.4,0.79
9,LU,In-Order,0.88,359.7,0.81,0,0.44,0.89,363.5,0.82
10,LU,In-Order,0.98,345.3,0.81,0,0.49,1.0,338.8,0.82
1,LU,In-Order,1.0,352.3,0.79,0,0.5,1.0,354.6,0.79
2,LU,In-Order,0.95,349.2,0.78,0,0.48,0.95,341.2,0.78
3,LU,In-Order,0.99,356.9,0.77,0,0.49,0.96,357.0,0.75
4,LU,In-Order,1.05,355.4,0.8,0,0.52,1.01,348.7,0.79
5,LU,In-Order,0.99,350.4,0.82,0,0.5,1.0,347.1,0.84
6,LU,In-Order,1.12,364.8,0.8,0,0.56,1.11,361.3,0.8
7,LU,In-Order,1.06,355.8,0.79,0,0.53,1.05,347.0,0.81
8,LU,In-Order,1.03,359.9,0.81,0,0.51,1.02,365.8,0.83
9,LU,In-Order,1.0,339.7,0.84,0,0.5,0.98,344.5,0.83
10,LU,In-Order,1.03,362.7,0.81,0,0.52,0.98,369.9,0.8
1,LU,In-Order,1.07,345.2,0.8,0,0.53,1.05,345.1,0.8
2,LU,In-Order,1.0,357.5,0.82,0,0.5,1.0,357.1,0.83
3,LU,In-Order,1.01,352.7,0.79,0,0.5,1.01,360.6,0.78
4,LU,In-Order,1.04,342.2,0.85,0,0.52,1.05,353.0,0.84
5,LU,In-Order,1.07,352.9,0.81,0,0.54,1.04,362.0,0.8
6,LU,In-Order,0.98,362.1,0.8,0,0.49,0.97,359.1,0.8
7,LU,In-Order,0.94,348.2,0.8,0,0.47,0.95,350.3,0.8
8,LU,In-Order,1.0,337.9,0.82,0,0.5,0.99,332.6,0.83
9,LU,In-Order,1.0,341.9,0.78,0,0.5,0.99,346.8,0.79
10,LU,In-Order,1.04,362.2,0.79,0,0.52,1.08,376.3,0.81
1,LU,In-Order,1.08,359.5,0.77,0,0.54,1.09,360.5,0.76
2,LU,In-Order,0.99,360.3,0.79,0,0.5,0.94,359.8,0.77
3,LU,In-Order,0.95,355.7,0.82,0,0.48,0.96,361.5,0.82
4,LU,In-Order,1.02,361.6,0.77,0,0.51,1.1,370.1,0.76
5,LU,In-Order,0.82,352.8,0.84,0,0.41,0.8,351.9,0.84
6,LU,In-Order,1.03,342.5,0.83,0,0.51,1.05,347.1,0.83
7,LU,In-Order,0.86,336.3,0.84,0,0.43,0.85,346.2,0.84
8,LU,In-Order,0.99,343.9,0.77,0,0.5,0.94,341.9,0.75
9,LU,In-Order,1.04,363.4,0.81,0,0.52,1.01,357.0,0.8
10,LU,In-Order,0.92,345.8,0.81,0,0.46,0.86,366.3,0.81
1,LU,In-Order,0.94,358.3,0.79,0,0.47,0.94,363.1,0.8
2,LU,In-Order,0.92,346.5,0.77,0,0.46,0.93,337.2,0.78
3,LU,In-Order,0.98,343.3,0.81,0,0.49,0.92,345.5,0.8
4,LU,In-Order,0.95,354.8,0.82,0,0.48,0.91,362.2,0.82
5,LU,In-Order,0.99,336.9,0.8,0,0.49,0.95,341.9,0.81
6,LU,In-Order,1.01,343.6,0.81,0,0.51,1.04,333.9,0.8
7,LU,In-Order,1.04,344.7,0.8,0,0.52,0.99,337.5,0.81
8,LU,In-Order,1.0,362.7,0.83,0,0.5,1.0,365.7,0.84
9,LU,In-Order,1.01,351.6,0.79,0,0.5,1.04,341.8,0.81
10,LU,In-Order,1.12,357.1,0.82,0,0.56,1.09,360.4,0.81
1,LU,In-Order,1.04,346.7,0.79,0,0.52,1.08,355.9,0.78
2,LU,In-Order,1.02,359.9,0.79,0,0.51,0.99,367.4,0.78
3,LU,In-Order,1.02,347.0,0.81,0,0.51,1.01,348.6,0.8
4,LU,In-Order,0.93,342.7,0.81,0,0.47,0.92,340.1,0.81
5,LU,In-Order,0.92,341.1,0.84,0,0.46,0.88,339.9,0.84
6,LU,In-Order,1.12,339.0,0.82,0,0.56,1.13,329.4,0.82
7,LU,In-Order,0.95,361.8,0.8,0,0.47,0.97,366.5,0.81
8,LU,In-Order,0.99,356.4,0.75,0,0.5,1.0,357.6,0.72
9,LU,In-Order,1.04,347.3,0.8,0,0.52,1.04,343.3,0.82
10,LU,In-Order,0.99,346.3,0.81,0,0.49,1.05,348.6,0.82
1,LU,In-Order,1.02,351.6,0.83,0,0.51,0.98,364.1,0.81
2,LU,In-Order,1.08,349.2,0.8,0,0.54,1.07,355.7,0.81
3,LU,In-Order,1.06,357.0,0.8,0,0.53,1.11,345.3,0.8
4,LU,In-Order,1.0,357.8,0.78,0,0.5,1.07,359.2,0.77
5,LU,In-Order,0.98,361.5,0.83,0,0.49,0.99,365.4,0.83
6,LU,In-Order,1.02,358.8,0.79,0,0.51,1.06,354.9,0.79
7,LU,In-Order,1.02,344.2,0.78,0,0.51,1.03,332.6,0.77
8,LU,In-Order,0.94,363.6,0.78,0,0.47,0.93,364.6,0.79
9,LU,In-Order,1.0,362.3,0.78,0,0.5,0.95,364.7,0.8
10,LU,In-Order,1.06,335.6,0.82,0,0.53,1.04,329.2,0.84
1,LU,In-Order,1.03,346.2,0.79,0,0.52,1.01,349.1,0.8
2,LU,In-Order,0.99,337.6,0.78,0,0.49,0.94,334.2,0.77
3,LU,In-Order,1.09,345.0,0.81,0,0.54,1.08,340.2,0.82
4,LU,In-Order,0.93,362.1,0.8,0,0.46,0.89,362.2,0.79
5,LU,In-Order,0.98,358.4,0.82,0,0.49,0.99,360.5,0.82
6,LU,In-Order,0.92,364.6,0.81,0,0.46,0.9,362.1,0.8
7,LU,In-Order,0.94,355.7,0.81,0,0.47,0.94,340.5,0.82
8,LU,In-Order,1.04,362.3,0.77,0,0.52,1.04,358.6,0.76
9,LU,In-Order,0.98,343.1,0.79,0,0.49,0.94,333.1,0.79
10,LU,In-Order,0.99,343.5,0.77,0,0.49,0.96,361.9,0.76
1,LU,In-Order,0.97,349.7,0.79,0,0.48,0.96,337.3,0.78
2,LU,In-Order,0.95,355.4,0.81,0,0.48,0.98,366.3,0.83
3,LU,In-Order,0.99,356.8,0.8,0,0.5,0.99,336.3,0.8
4,LU,In-Order,1.05,350.5,0.79,0,0.53,1.05,351.2,0.79
5,LU,In-Order,1.0,355.0,0.81,0,0.5,0.97,358.0,0.81
6,LU,In-Order,0.95,340.2,0.82,0,0.48,0.97,329.0,0.83
7,LU,In-Order,1.03,350.8,0.81,0,0.52,1.05,346.7,0.81
8,LU,In-Order,1.03,346.9,0.8,0,0.51,1.01,353.9,0.79
9,LU,In-Order,1.04,344.9,0.8,0,0.52,1.01,335.5,0.82
10,LU,In-Order,1.02,364.0,0.81,0,0.51,1.03,365.5,0.81
1,LU,In-Order,1.01,352.2,0.77,0,0.51,1.06,344.0,0.77
2,LU,In-Order,1.04,343.0,0.83,0,0.52,1.04,362.2,0.83
3,LU,In-Order,1.01,357.0,0.78,0,0.51,1.06,362.9,0.76
4,LU,In-Order,1.01,362.3,0.8,0,0.5,0.97,370.9,0.78
5,LU,In-Order,1.01,340.1,0.8,0,0.5,0.98,334.9,0.82
6,LU,In-Order,0.94,336.2,0.8,0,0.47,0.89,333.1,0.79
7,LU,In-Order,0.98,361.2,0.8,0,0.49,0.99,364.5,0.82
8,LU,In-Order,1.03,349.4,0.84,0,0.52,1.04,360.7,0.84
9,LU,In-Order,1.06,343.0,0.8,0,0.53,1.12,334.5,0.8
10,LU,In-Order,1.08,344.2,0.84,0,0.54,1.05,346.5,0.82
1,LU,In-Order,0.96,339.2,0.8,0,0.48,0.92,335.6,0.8
2,LU,In-Order,1.05,339.1,0.82,0,0.53,1.05,343.4,0.82
3,LU,In-Order,1.03,341.4,0.79,0,0.51,0.97,335.6,0.78
4,LU,In-Order,1.0,350.9,0.82,0,0.5,0.98,346.7,0.83
5,LU,In-Order,0.91,338.9,0.81,0,0.45,0.93,315.3,0.8
6,LU,In-Order,0.93,341.5,0.82,0,0.46,0.93,347.1,0.83
7,LU,In-Order,1.0,363.8,0.84,0,0.5,0.99,364.6,0.85
8,LU,In-Order,0.95,335.1,0.82,0,0.47,0.89,345.8,0.83
9,LU,In-Order,1.02,362.8,0.77,0,0.51,1.0,370.3,0.78
10,LU,In-Order,1.05,345.2,0.78,0,0.52,1.02,359.0,0.79
1,LU,In-Order,0.99,346.6,0.81,0,0.49,1.0,351.1,0.82
2,LU,In-Order,1.02,357.0,0.8,0,0.51,1.04,353.9,0.79
3,LU,In-Order,0.96,353.7,0.8,0,0.48,0.99,346.5,0.77
4,LU,In-Order,0.93,343.5,0.78,0,0.46,0.91,342.7,0.77
5,LU,In-Order,1.04,354.5,0.78,0,0.52,1.09,359.9,0.79
6,LU,In-Order,1.04,352.2,0.79,0,0.52,1.06,357.2,0.8
7,LU,In-Order,0.97,364.2,0.8,0,0.48,1.03,359.0,0.8
8,LU,In-Order,0.96,362.0,0.82,0,0.48,0.91,359.9,0.82
9,LU,In-Order,0.99,335.3,0.82,0,0.5,0.99,344.5,0.84
10,LU,In-Order,1.08,344.2,0.8,0,0.54,1.07,349.4,0.82
1,LU,In-Order,1.05,364.4,0.8,0,0.52,1.04,360.8,0.79
2,LU,In-Order,1.0,363.8,0.77,0,0.5,0.97,367.5,0.76
3,LU,In-Order,0.98,335.4,0.83,0,0.49,0.99,343.9,0.81
4,LU,In-Order,1.07,356.7,0.84,0,0.53,1.0,351.7,0.82
5,LU,In-Order,0.86,353.6,0.82,0,0.43,0.91,336.3,0.81
6,LU,In-Order,0.99,352.1,0.8,0,0.5,0.98,358.3,0.8
7,LU,In-Order,0.97,335.1,0.82,0,0.49,0.94,331.7,0.81
8,LU,In-Order,1.06,344.9,0.78,0,0.53,1.0,343.2,0.78
9,LU,In-Order,0.98,362.3,0.8,0,0.49,0.95,369.4,0.81
10,LU,In-Order,1.01,362.2,0.83,0,0.5,1.02,362.4,0.81
1,LU,In-Order,1.02,336.0,0.81,0,0.51,0.95,332.7,0.8
2,LU,In-Order,1.08,356.5,0.78,0,0.54,1.07,362.6,0.79
3,LU,In-Order,1.1,350.0,0.78,0,0.55,1.16,349.4,0.79
4,LU,In-Order,1.06,358.7,0.79,0,0.53,1.07,361.0,0.79
5,LU,In-Order,0.92,335.2,0.82,0,0.46,0.9,335.9,0.82
6,LU,In-Order,1.0,341.1,0.8,0,0.5,1.01,343.1,0.78
7,LU,In-Order,0.92,358.2,0.78,0,0.46,0.91,357.3,0.79
8,LU,In-Order,1.0,339.2,0.81,0,0.5,0.96,350.3,0.82
9,LU,In-Order,0.98,346.6,0.8,0,0.49,0.93,341.0,0.81
10,LU,In-Order,1.08,364.6,0.78,0,0.54,1.12,356.0,0.78
1,LU,In-Order,0.99,344.5,0.8,0,0.5,1.0,338.1,0.78
2,LU,In-Order,1.0,340.7,0.77,0,0.5,0.97,330.6,0.76
3,LU,In-Order,1.04,358.1,0.77,0,0.52,1.04,351.3,0.78
4,LU,In-Order,0.96,362.8,0.8,0,0.48,1.01,370.6,0.8
5,LU,In-Order,0.91,354.0,0.81,0,0.45,0.85,346.3,0.82
6,LU,In-Order,1.0,362.8,0.82,0,0.5,0.97,363.0,0.82
7,LU,In-Order,0.95,364.7,0.85,0,0.48,0.98,370.8,0.85
8,LU,In-Order,0.96,338.7,0.81,0,0.48,1.0,329.6,0.8
9,LU,In-Order,0.96,345.3,0.79,0,0.48,0.97,345.0,0.8
10,LU,In-Order,0.91,357.1,0.79,0,0.46,0.93,367.7,0.8
1,LU,In-Order,1.01,340.8,0.83,0,0.51,1.01,346.3,0.83
2,LU,In-Order,0.92,335.6,0.8,0,0.46,0.91,328.4,0.8
3,LU,In-Order,1.05,363.6,0.79,0,0.52,1.04,362.4,0.8
4,LU,In-Order,1.12,340.4,0.79,0,0.56,1.11,355.2,0.8
5,LU,In-Order,1.03,340.8,0.8,0,0.51,1.07,347.1,0.8
6,LU,In-Order,1.04,342.4,0.84,0,0.52,1.08,337.5,0.86
7,LU,In-Order,0.93,353.5,0.79,0,0.46,0.97,352.3,0.78
8,LU,In-Order,1.0,361.6,0.84,0,0.5,0.96,356.1,0.84
9,LU,In-Order,0.93,341.0,0.8,0,0.46,0.92,346.9,0.83
10,LU,In-Order,0.91,363.4,0.81,0,0.45,0.91,358.9,0.79
1,LU,In-Order,1.01,354.1,0.81,0,0.5,0.98,341.9,0.81
2,LU,In-Order,0.92,356.2,0.81,0,0.46,0.85,359.3,0.8
3,LU,In-Order,1.05,342.4,0.78,0,0.53,1.07,335.8,0.78
4,LU,In-Order,1.01,360.7,0.79,0,0.5,1.02,360.9,0.79
5,LU,In-Order,1.03,337.5,0.83,0,0.51,1.02,337.3,0.83
6,LU,In-Order,0.95,351.5,0.77,0,0.48,0.94,358.2,0.79
7,LU,In-Order,0.89,356.3,0.8,0,0.44,0.95,363.6,0.8
8,LU,In-Order,0.95,342.0,0.79,0,0.48,0.97,333.5,0.77
9,LU,In-Order,0.97,354.5,0.79,0,0.48,0.98,346.2,0.79
10,LU,In-Order,1.11,360.7,0.83,0,0.55,1.09,356.9,0.81
1,LU,In-Order,0.9,336.1,0.8,0,0.45,0.88,332.5,0.8
2,LU,In-Order,1.05,363.1,0.82,0,0.52,1.08,375.7,0.84
3,LU,In-Order,0.94,358.6,0.79,0,0.47,0.96,352.3,0.79
4,LU,In-Order,0.96,349.1,0.81,0,0.48,0.93,346.9,0.82
5,LU,In-Order,1.15,362.2,0.79,0,0.58,1.18,365.2,0.78
6,LU,In-Order,1.06,361.2,0.79,0,0.53,1.08,365.3,0.78
7,LU,In-Order,1.05,346.2,0.83,0,0.52,1.03,344.9,0.82
8,LU,In-Order,1.02,347.1,0.79,0,0.51,1.02,343.5,0.79
9,LU,In-Order,1.03,361.7,0.81,0,0.51,1.04,362.9,0.8
10,LU,In-Order,0.97,354.9,0.81,0,0.48,0.95,352.5,0.82
1,LU,In-Order,1.04,354.0,0.77,0,0.52,1.01,359.1,0.79
2,LU,In-Order,0.97,356.4,0.78,0,0.48,0.98,359.2,0.81
3,LU,In-Order,0.98,348.7,0.78,0,0.49,1.05,339.3,0.78
4,LU,In-Order,1.06,353.8,0.77,0,0.53,1.06,357.6,0.77
5,LU,In-Order,0.99,337.2,0.8,0,0.49,1.04,335.1,0.81
6,LU,In-Order,1.09,354.8,0.8,0,0.55,1.11,342.3,0.8
7,LU,In-Order,0.96,341.5,0.81,0,0.48,0.98,331.2,0.81
8,LU,In-Order,1.09,346.0,0.82,0,0.55,1.08,350.7,0.82
9,LU,In-Order,0.96,364.0,0.83,0,0.48,0.98,359.6,0.82
10,LU,In-Order,1.08,351.0,0.77,0,0.54,1.08,354.5,0.76
1,LU,In-Order,1.0,357.2,0.79,0,0.5,0.99,355.8,0.78
2,LU,In-Order,0.93,357.3,0.79,0,0.47,0.97,344.4,0.8
3,LU,In-Order,1.02,337.1,0.79,0,0.51,1.01,342.1,0.79
4,LU,In-Order,1.04,341.7,0.81,0,0.52,1.09,329.1,0.8
5,LU,In-Order,0.92,356.3,0.8,0,0.46,0.96,362.8,0.8
6,LU,In-Order,1.08,355.7,0.78,0,0.54,1.08,344.2,0.77
7,LU,In-Order,1.12,339.7,0.79,0,0.56,1.1,319.1,0.8
8,LU,In-Order,1.06,357.7,0.78,0,0.53,1.04,350.8,0.76
9,LU,In-Order,0.92,336.3,0.82,0,0.46,0.94,334.4,0.82
10,LU,In-Order,1.04,357.4,0.79,0,0.52,0.99,361.3,0.79
1,LU,In-Order,1.01,346.5,0.79,0,0.5,1.03,335.5,0.8
2,LU,In-Order,1.03,343.5,0.8,0,0.52,1.03,340.2,0.79
3,LU,In-Order,1.02,347.5,0.79,0,0.51,1.0,344.4,0.79
4,LU,In-Order,0.84,364.9,0.8,0,0.42,0.9,362.5,0.81
5,LU,In-Order,0.96,353.4,0.79,0,0.48,0.97,349.8,0.8
6,LU,In-Order,0.84,357.7,0.77,0,0.42,0.84,355.0,0.76
7,LU,In-Order,0.93,340.6,0.82,0,0.47,0.88,339.8,0.82
8,LU,In-Order,1.09,360.4,0.76,0,0.54,1.09,367.1,0.76
9,LU,In-Order,0.83,335.7,0.8,0,0.42,0.82,327.7,0.8
10,LU,In-Order,1.08,358.1,0.78,0,0.54,1.1,372.1,0.77
1,LU,In-Order,1.03,354.7,0.79,0,0.52,0.99,352.5,0.79
2,LU,In-Order,1.04,353.1,0.79,0,0.52,1.11,359.2,0.79
3,LU,In-Order,1.0,346.8,0.82,0,0.5,1.01,349.5,0.84
4,LU,In-Order,0.96,357.0,0.77,0,0.48,0.88,356.7,0.78
5,LU,In-Order,1.04,354.5,0.83,0,0.52,1.04,347.7,0.84
6,LU,In-Order,1.02,336.0,0.81,0,0.51,1.03,337.5,0.79
7,LU,In-Order,0.95,340.4,0.8,0,0.48,0.98,332.8,0.79
8,LU,In-Order,0.96,353.2,0.83,0,0.48,0.95,346.7,0.82
9,LU,In-Order,1.08,350.1,0.81,0,0.54,1.12,355.8,0.8
10,LU,In-Order,1.01,346.1,0.8,0,0.51,1.08,363.8,0.8
1,LU,In-Order,1.14,354.8,0.77,0,0.57,1.17,356.8,0.79
2,LU,In-Order,0.98,357.8,0.83,0,0.49,1.0,343.9,0.82
3,LU,In-Order,1.0,347.3,0.79,0,0.5,1.03,342.2,0.78
4,LU,In-Order,0.99,348.4,0.77,0,0.49,0.95,345.0,0.77
5,LU,In-Order,1.01,361.5,0.8,0,0.5,0.96,362.3,0.8
6,LU,In-Order,0.99,352.5,0.79,0,0.49,1.03,365.1,0.77
7,LU,In-Order,0.99,347.6,0.78,0,0.5,1.02,337.2,0.79
8,LU,In-Order,0.97,363.8,0.78,0,0.49,0.96,356.7,0.79
9,LU,In-Order,0.96,341.8,0.82,0,0.48,0.96,342.2,0.83
10,LU,In-Order,1.05,342.9,0.81,0,0.52,1.06,342.0,0.84
1,LU,In-Order,1.01,361.4,0.79,0,0.51,1.04,348.3,0.8
2,LU,In-Order,1.02,342.8,0.8,0,0.51,1.05,339.8,0.81
3,LU,In-Order,0.98,347.2,0.81,0,0.49,0.97,341.1,0.81
4,LU,In-Order,1.09,342.1,0.77,0,0.55,1.06,340.7,0.75
5,LU,In-Order,1.1,348.4,0.79,0,0.55,1.09,346.3,0.79
6,LU,In-Order,1.01,345.5,0.83,0,0.51,1.04,331.6,0.83
7,LU,In-Order,0.95,341.3,0.82,0,0.48,0.96,349.3,0.82
8,LU,In-Order,0.99,339.7,0.74,0,0.5,0.99,340.4,0.72
9,LU,In-Order,1.04,363.7,0.8,0,0.52,1.03,350.7,0.81
10,LU,In-Order,0.86,361.3,0.76,0,0.43,0.86,361.2,0.75
1,LU,In-Order,0.98,363.1,0.8,0,0.49,0.96,371.1,0.81
2,LU,In-Order,0.97,345.1,0.79,0,0.48,0.95,345.5,0.78
3,LU,In-Order,1.03,343.1,0.82,0,0.52,0.99,343.0,0.81
4,LU,In-Order,1.03,342.3,0.81,0,0.51,1.03,346.1,0.82
5,LU,In-Order,0.95,344.0,0.8,0,0.47,0.94,337.1,0.8
6,LU,In-Order,0.87,344.9,0.8,0,0.43,0.86,358.6,0.78
7,LU,In-Order,1.05,341.5,0.78,0,0.52,1.03,343.9,0.79
8,LU,In-Order,0.96,346.4,0.81,0,0.48,0.94,343.7,0.8
9,LU,In-Order,1.04,363.0,0.8,0,0.52,1.03,380.6,0.8
10,LU,In-Order,1.04,338.9,0.81,0,0.52,1.05,340.2,0.81
1,LU,In-Order,0.99,342.9,0.83,0,0.49,0.98,336.2,0.84
2,LU,In-Order,1.04,351.2,0.81,0,0.52,1.02,343.2,0.81
3,LU,In-Order,1.05,353.5,0.79,0,0.53,1.12,354.2,0.79
4,LU,In-Order,0.97,342.3,0.76,0,0.49,0.92,331.6,0.77
5,LU,In-Order,0.91,342.9,0.81,0,0.46,0.93,343.9,0.82
6,LU,In-Order,1.01,356.9,0.79,0,0.5,0.98,349.9,0.8
7,LU,In-Order,1.03,337.6,0.77,0,0.51,1.03,336.1,0.77
8,LU,In-Order,0.96,341.5,0.83,0,0.48,0.91,332.1,0.83
9,LU,In-Order,1.07,349.8,0.8,0,0.53,1.03,351.7,0.79
10,LU,In-Order,0.96,340.7,0.79,0,0.48,0.99,346.5,0.79
1,LU,In-Order,0.82,343.1,0.79,0,0.41,0.85,345.9,0.79
2,LU,In-Order,1.11,339.5,0.82,0,0.55,1.12,349.0,0.82
3,LU,In-Order,1.07,362.2,0.79,0,0.54,1.08,358.7,0.79
4,LU,In-Order,0.98,358.7,0.81,0,0.49,0.93,338.4,0.81
5,LU,In-Order,1.04,357.5,0.81,0,0.52,1.11,366.6,0.79
6,LU,In-Order,0.98,347.6,0.81,0,0.49,0.97,347.6,0.83
7,LU,In-Order,1.0,340.6,0.75,0,0.5,1.01,331.4,0.76
8,LU,In-Order,1.05,354.6,0.81,0,0.52,1.05,352.6,0.81
9,LU,In-Order,1.0,358.7,0.79,0,0.5,0.98,367.0,0.78
10,LU,In-Order,1.02,355.6,0.81,0,0.51,1.03,343.1,0.82
1,LU,In-Order,1.03,357.5,0.81,0,0.52,1.05,355.2,0.8
2,LU,In-Order,0.97,360.0,0.82,0,0.48,0.93,360.4,0.81
3,LU,In-Order,0.94,351.1,0.81,0,0.47,0.94,345.6,0.81
4,LU,In-Order,0.99,337.2,0.77,0,0.5,0.98,337.3,0.77
5,LU,In-Order,0.93,349.4,0.8,0,0.47,0.94,357.6,0.8
6,LU,In-Order,1.06,359.1,0.76,0,0.53,1.07,360.0,0.77
7,LU,In-Order,0.92,357.4,0.8,0,0.46,0.92,363.6,0.79
8,LU,In-Order,1.09,360.0,0.84,0,0.54,1.1,362.5,0.83
9,LU,In-Order,0.9,352.5,0.8,0,0.45,0.87,345.3,0.8
10,LU,In-Order,1.03,353.7,0.77,0,0.51,1.03,346.0,0.75
1,LU,In-Order,0.97,362.8,0.83,0,0.49,0.92,378.9,0.83
2,LU,In-Order,0.89,361.0,0.79,0,0.45,0.85,363.4,0.79
3,LU,In-Order,1.06,352.7,0.81,0,0.53,1.01,370.0,0.8
4,LU,In-Order,1.04,357.6,0.8,0,0.52,0.99,355.8,0.8
5,LU,In-Order,0.99,354.4,0.84,0,0.5,1.01,351.0,0.82
6,LU,In-Order,0.99,353.4,0.79,0,0.5,0.99,339.7,0.8
7,LU,In-Order,1.02,349.1,0.8,0,0.51,0.98,350.8,0.8
8,LU,In-Order,1.07,358.2,0.76,0,0.54,1.04,363.5,0.73
