Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
5,Matrix_Multiplication,Out-of-Order,1.7,528.1,0.84,1,1.19,1.72,536.3,0.84
6,Matrix_Multiplication,Out-of-Order,1.71,506.5,0.82,1,1.2,1.72,488.2,0.82
7,Matrix_Multiplication,Out-of-Order,1.78,506.4,0.87,1,1.25,1.85,548.3,0.88
8,Matrix_Multiplication,Out-of-Order,1.77,508.3,0.9,1,1.24,1.77,504.3,0.91
9,Matrix_Multiplication,Out-of-Order,1.76,500.6,0.81,1,1.24,1.75,510.4,0.8
10,Matrix_Multiplication,Out-of-Order,1.71,529.2,0.87,1,1.2,1.59,520.3,0.88
1,Matrix_Multiplication,Out-of-Order,1.78,524.7,0.86,1,1.25,1.8,512.8,0.84
2,Matrix_Multiplication,Out-of-Order,1.7,517.7,0.89,1,1.19,1.76,533.5,0.88
3,Matrix_Multiplication,Out-of-Order,1.66,517.4,0.88,1,1.16,1.63,519.7,0.89
4,Matrix_Multiplication,Out-of-Order,1.8,506.7,0.87,1,1.26,1.76,504.7,0.86
5,Matrix_Multiplication,Out-of-Order,1.76,503.6,0.89,1,1.24,1.81,537.0,0.89
6,Matrix_Multiplication,Out-of-Order,1.66,513.2,0.86,1,1.16,1.64,514.2,0.89
7,Matrix_Multiplication,Out-of-Order,1.63,552.0,0.86,1,1.14,1.64,547.0,0.86
8,Matrix_Multiplication,Out-of-Order,1.65,506.0,0.85,1,1.16,1.59,527.0,0.87
9,Matrix_Multiplication,Out-of-Order,1.67,503.7,0.83,1,1.17,1.74,516.0,0.84
10,Matrix_Multiplication,Out-of-Order,1.78,503.2,0.87,1,1.24,1.78,482.4,0.86
1,Matrix_Multiplication,Out-of-Order,1.73,512.8,0.85,1,1.21,1.77,539.0,0.84
2,Matrix_Multiplication,Out-of-Order,1.91,582.7,0.87,1,1.33,1.95,582.1,0.86
3,Matrix_Multiplication,Out-of-Order,1.72,524.3,0.86,1,1.2,1.62,533.0,0.84
4,Matrix_Multiplication,Out-of-Order,1.82,506.8,0.84,1,1.27,1.8,516.6,0.87
5,Matrix_Multiplication,Out-of-Order,1.63,501.0,0.86,1,1.14,1.6,486.3,0.86
6,Matrix_Multiplication,Out-of-Order,1.69,500.0,0.83,1,1.18,1.77,510.2,0.83
7,Matrix_Multiplication,Out-of-Order,1.73,534.0,0.82,1,1.21,1.67,533.7,0.82
8,Matrix_Multiplication,Out-of-Order,1.66,502.1,0.86,1,1.16,1.56,489.6,0.85
9,Matrix_Multiplication,Out-of-Order,1.69,515.7,0.87,1,1.18,1.67,509.0,0.87
10,Matrix_Multiplication,Out-of-Order,1.71,518.3,0.89,1,1.2,1.75,517.0,0.91
1,Matrix_Multiplication,Out-of-Order,1.59,537.1,0.87,1,1.11,1.57,525.4,0.88
2,Matrix_Multiplication,Out-of-Order,1.58,500.2,0.82,1,1.11,1.55,478.6,0.83
3,Matrix_Multiplication,Out-of-Order,1.72,514.2,0.91,1,1.2,1.61,514.8,0.92
4,Matrix_Multiplication,Out-of-Order,1.81,525.8,0.91,1,1.27,1.77,532.1,0.91
5,Matrix_Multiplication,Out-of-Order,1.76,502.5,0.89,1,1.23,1.74,509.9,0.9
6,Matrix_Multiplication,Out-of-Order,1.56,503.1,0.9,1,1.09,1.53,511.3,0.92
7,Matrix_Multiplication,Out-of-Order,1.71,510.1,0.9,1,1.2,1.63,518.3,0.89
8,Matrix_Multiplication,Out-of-Order,1.89,520.2,0.86,1,1.32,1.87,533.7,0.87
9,Matrix_Multiplication,Out-of-Order,1.69,519.5,0.87,1,1.18,1.66,532.8,0.88
10,Matrix_Multiplication,Out-of-Order,1.73,507.1,0.88,1,1.21,1.8,524.3,0.87
1,Matrix_Multiplication,Out-of-Order,1.79,502.2,0.85,1,1.26,1.92,507.3,0.83
2,Matrix_Multiplication,Out-of-Order,1.69,521.0,0.94,1,1.18,1.75,514.4,0.95
3,Matrix_Multiplication,Out-of-Order,1.58,512.4,0.89,1,1.11,1.55,517.1,0.88
4,Matrix_Multiplication,Out-of-Order,1.6,503.5,0.9,1,1.12,1.57,531.0,0.91
5,Matrix_Multiplication,Out-of-Order,1.73,509.9,0.83,1,1.21,1.75,528.9,0.82
6,Matrix_Multiplication,Out-of-Order,1.86,501.4,0.84,1,1.3,1.8,496.0,0.85
7,Matrix_Multiplication,Out-of-Order,1.73,542.6,0.82,1,1.21,1.77,556.2,0.83
8,Matrix_Multiplication,Out-of-Order,1.81,508.7,0.85,1,1.27,1.89,518.7,0.87
9,Matrix_Multiplication,Out-of-Order,1.8,519.7,0.87,1,1.26,1.8,520.7,0.88
10,Matrix_Multiplication,Out-of-Order,1.96,529.2,0.87,1,1.37,1.96,545.0,0.88
1,Matrix_Multiplication,Out-of-Order,1.69,510.0,0.86,1,1.18,1.74,523.4,0.88
2,Matrix_Multiplication,Out-of-Order,1.88,517.0,0.86,1,1.32,1.86,509.1,0.86
3,Matrix_Multiplication,Out-of-Order,1.81,529.4,0.85,1,1.27,1.84,531.9,0.85
4,Matrix_Multiplication,Out-of-Order,1.74,516.8,0.83,1,1.22,1.69,496.3,0.84
5,Matrix_Multiplication,Out-of-Order,1.68,523.9,0.86,1,1.17,1.75,527.5,0.87
6,Matrix_Multiplication,Out-of-Order,1.78,526.2,0.89,1,1.25,1.72,540.6,0.9
7,Matrix_Multiplication,Out-of-Order,1.8,501.8,0.85,1,1.26,1.84,474.0,0.83
8,Matrix_Multiplication,Out-of-Order,1.73,574.1,0.89,1,1.21,1.67,561.3,0.9
9,Matrix_Multiplication,Out-of-Order,1.7,501.7,0.88,1,1.19,1.7,523.4,0.91
10,Matrix_Multiplication,Out-of-Order,1.55,505.1,0.95,1,1.09,1.54,504.4,0.93
1,Matrix_Multiplication,Out-of-Order,1.61,511.9,0.87,1,1.13,1.56,529.3,0.88
2,Matrix_Multiplication,Out-of-Order,1.71,506.5,0.81,1,1.19,1.73,474.7,0.83
3,Matrix_Multiplication,Out-of-Order,1.85,505.2,0.89,1,1.3,1.87,503.9,0.89
4,Matrix_Multiplication,Out-of-Order,1.73,507.3,0.87,1,1.21,1.66,520.6,0.88
5,Matrix_Multiplication,Out-of-Order,1.78,513.7,0.81,1,1.24,1.83,518.8,0.79
6,Matrix_Multiplication,Out-of-Order,1.81,501.7,0.88,1,1.27,1.73,478.9,0.91
7,Matrix_Multiplication,Out-of-Order,1.68,500.5,0.85,1,1.17,1.63,507.7,0.85
8,Matrix_Multiplication,Out-of-Order,1.61,507.5,0.86,1,1.13,1.63,496.6,0.86
9,Matrix_Multiplication,Out-of-Order,1.66,563.9,0.93,1,1.16,1.64,542.7,0.95
10,Matrix_Multiplication,Out-of-Order,1.81,502.1,0.87,1,1.27,1.87,526.1,0.87
1,Matrix_Multiplication,Out-of-Order,1.67,510.9,0.86,1,1.17,1.7,515.0,0.86
2,Matrix_Multiplication,Out-of-Order,1.73,502.3,0.86,1,1.21,1.64,516.2,0.87
3,Matrix_Multiplication,Out-of-Order,1.64,532.6,0.88,1,1.15,1.59,529.5,0.91
4,Matrix_Multiplication,Out-of-Order,1.67,533.6,0.88,1,1.17,1.62,526.1,0.9
5,Matrix_Multiplication,Out-of-Order,1.66,504.9,0.84,1,1.16,1.65,526.0,0.84
6,Matrix_Multiplication,Out-of-Order,1.59,504.7,0.83,1,1.11,1.67,497.5,0.83
7,Matrix_Multiplication,Out-of-Order,1.64,504.5,0.87,1,1.15,1.63,482.2,0.88
8,Matrix_Multiplication,Out-of-Order,1.86,511.5,0.9,1,1.3,1.86,498.4,0.92
9,Matrix_Multiplication,Out-of-Order,1.79,528.0,0.88,1,1.25,1.83,516.2,0.89
10,Matrix_Multiplication,Out-of-Order,1.63,507.3,0.87,1,1.14,1.68,512.9,0.87
1,Matrix_Multiplication,Out-of-Order,1.85,501.7,0.83,1,1.3,1.86,516.2,0.83
2,Matrix_Multiplication,Out-of-Order,1.74,542.4,0.89,1,1.22,1.68,526.8,0.88
3,Matrix_Multiplication,Out-of-Order,1.62,504.9,0.87,1,1.14,1.61,481.5,0.85
4,Matrix_Multiplication,Out-of-Order,1.62,509.2,0.82,1,1.13,1.66,504.3,0.81
5,Matrix_Multiplication,Out-of-Order,1.68,503.1,0.87,1,1.17,1.7,487.0,0.86
6,Matrix_Multiplication,Out-of-Order,1.78,512.9,0.85,1,1.24,1.89,537.1,0.84
7,Matrix_Multiplication,Out-of-Order,1.71,500.3,0.87,1,1.2,1.72,502.4,0.88
8,Matrix_Multiplication,Out-of-Order,1.81,530.7,0.84,1,1.27,1.84,520.5,0.84
9,Matrix_Multiplication,Out-of-Order,1.83,503.4,0.87,1,1.28,1.93,500.1,0.87
10,Matrix_Multiplication,Out-of-Order,1.67,506.5,0.87,1,1.17,1.71,524.2,0.86
1,Matrix_Multiplication,Out-of-Order,1.73,500.3,0.91,1,1.21,1.71,495.9,0.9
2,Matrix_Multiplication,Out-of-Order,1.73,506.5,0.88,1,1.21,1.83,528.0,0.9
3,Matrix_Multiplication,Out-of-Order,1.74,508.5,0.86,1,1.22,1.78,501.2,0.85
4,Matrix_Multiplication,Out-of-Order,1.65,510.6,0.88,1,1.16,1.6,506.8,0.88
5,Matrix_Multiplication,Out-of-Order,1.72,530.3,0.86,1,1.2,1.67,520.8,0.84
6,Matrix_Multiplication,Out-of-Order,1.64,527.2,0.88,1,1.15,1.58,557.6,0.89
7,Matrix_Multiplication,Out-of-Order,1.75,504.2,0.87,1,1.22,1.63,491.3,0.87
8,Matrix_Multiplication,Out-of-Order,1.65,512.6,0.85,1,1.16,1.56,515.9,0.85
9,Matrix_Multiplication,Out-of-Order,1.62,507.1,0.91,1,1.14,1.69,500.9,0.9
10,Matrix_Multiplication,Out-of-Order,1.74,502.1,0.88,1,1.22,1.65,493.4,0.87
1,Matrix_Multiplication,Out-of-Order,1.68,522.0,0.87,1,1.17,1.71,550.7,0.87
2,Matrix_Multiplication,Out-of-Order,1.71,501.1,0.87,1,1.2,1.77,493.9,0.87
3,Matrix_Multiplication,Out-of-Order,1.76,507.1,0.87,1,1.23,1.79,486.2,0.85
4,Matrix_Multiplication,Out-of-Order,1.6,542.7,0.9,1,1.12,1.67,515.9,0.89
5,Matrix_Multiplication,Out-of-Order,1.61,528.7,0.84,1,1.13,1.66,510.5,0.84
6,Matrix_Multiplication,Out-of-Order,1.73,509.6,0.87,1,1.21,1.69,496.3,0.87
7,Matrix_Multiplication,Out-of-Order,1.72,506.6,0.9,1,1.21,1.67,524.2,0.91
8,Matrix_Multiplication,Out-of-Order,1.78,504.7,0.89,1,1.25,1.84,487.6,0.89
9,Matrix_Multiplication,Out-of-Order,1.71,501.5,0.85,1,1.2,1.71,509.0,0.86
10,Matrix_Multiplication,Out-of-Order,1.81,540.5,0.85,1,1.27,1.8,553.1,0.87
1,Matrix_Multiplication,Out-of-Order,1.62,507.4,0.86,1,1.14,1.63,513.5,0.85
2,Matrix_Multiplication,Out-of-Order,1.82,501.1,0.89,1,1.28,1.84,494.4,0.89
3,Matrix_Multiplication,Out-of-Order,1.71,506.3,0.81,1,1.19,1.78,490.8,0.8
4,Matrix_Multiplication,Out-of-Order,1.61,502.2,0.86,1,1.13,1.6,468.9,0.87
5,Matrix_Multiplication,Out-of-Order,1.77,516.1,0.86,1,1.24,1.7,508.1,0.86
6,Matrix_Multiplication,Out-of-Order,1.71,522.6,0.92,1,1.2,1.71,528.6,0.89
7,Matrix_Multiplication,Out-of-Order,1.61,522.0,0.87,1,1.13,1.59,532.6,0.88
8,Matrix_Multiplication,Out-of-Order,1.65,501.1,0.85,1,1.15,1.67,545.9,0.85
9,Matrix_Multiplication,Out-of-Order,1.69,505.8,0.81,1,1.19,1.69,520.8,0.8
10,Matrix_Multiplication,Out-of-Order,1.71,527.5,0.89,1,1.2,1.67,533.4,0.91
1,Matrix_Multiplication,Out-of-Order,1.72,510.4,0.88,1,1.2,1.66,508.7,0.89
2,Matrix_Multiplication,Out-of-Order,1.68,513.7,0.93,1,1.17,1.63,531.0,0.94
3,Matrix_Multiplication,Out-of-Order,1.68,507.0,0.89,1,1.18,1.71,514.7,0.89
4,Matrix_Multiplication,Out-of-Order,1.7,506.5,0.89,1,1.19,1.63,484.5,0.87
5,Matrix_Multiplication,Out-of-Order,1.8,500.6,0.85,1,1.26,1.8,505.2,0.84
6,Matrix_Multiplication,Out-of-Order,1.62,505.7,0.86,1,1.14,1.62,531.1,0.88
7,Matrix_Multiplication,Out-of-Order,1.88,500.1,0.9,1,1.31,1.92,517.6,0.9
8,Matrix_Multiplication,Out-of-Order,1.76,513.5,0.89,1,1.23,1.79,516.8,0.88
9,Matrix_Multiplication,Out-of-Order,1.88,511.5,0.84,1,1.31,1.94,519.1,0.82
10,Matrix_Multiplication,Out-of-Order,1.68,512.2,0.87,1,1.18,1.66,523.6,0.86
1,Matrix_Multiplication,Out-of-Order,1.73,505.3,0.84,1,1.21,1.72,494.4,0.82
2,Matrix_Multiplication,Out-of-Order,1.69,515.2,0.86,1,1.18,1.67,477.9,0.84
3,Matrix_Multiplication,Out-of-Order,1.66,504.8,0.86,1,1.16,1.65,490.7,0.86
4,Matrix_Multiplication,Out-of-Order,1.55,527.7,0.89,1,1.08,1.6,483.9,0.9
5,Matrix_Multiplication,Out-of-Order,1.77,500.2,0.9,1,1.24,1.78,491.4,0.89
6,Matrix_Multiplication,Out-of-Order,1.69,510.8,0.88,1,1.18,1.63,496.0,0.89
7,Matrix_Multiplication,Out-of-Order,1.61,503.5,0.85,1,1.13,1.54,502.3,0.85
8,Matrix_Multiplication,Out-of-Order,1.72,509.2,0.88,1,1.2,1.72,519.5,0.89
9,Matrix_Multiplication,Out-of-Order,1.55,512.5,0.84,1,1.08,1.56,515.9,0.84
10,Matrix_Multiplication,Out-of-Order,1.7,512.9,0.9,1,1.19,1.8,529.4,0.89
1,Matrix_Multiplication,Out-of-Order,1.85,519.7,0.85,1,1.29,1.83,511.4,0.84
2,Matrix_Multiplication,Out-of-Order,1.65,513.7,0.86,1,1.16,1.69,514.7,0.86
3,Matrix_Multiplication,Out-of-Order,1.66,502.4,0.86,1,1.16,1.67,506.1,0.88
4,Matrix_Multiplication,Out-of-Order,1.71,500.7,0.93,1,1.2,1.7,524.9,0.93
5,Matrix_Multiplication,Out-of-Order,1.61,505.4,0.84,1,1.12,1.54,487.1,0.82
6,Matrix_Multiplication,Out-of-Order,1.57,507.0,0.84,1,1.1,1.58,508.6,0.86
7,Matrix_Multiplication,Out-of-Order,1.74,516.3,0.88,1,1.21,1.7,543.3,0.89
8,Matrix_Multiplication,Out-of-Order,1.75,519.6,0.91,1,1.23,1.75,529.4,0.91
9,Matrix_Multiplication,Out-of-Order,1.59,510.3,0.87,1,1.11,1.56,519.2,0.86
10,Matrix_Multiplication,Out-of-Order,1.57,533.8,0.82,1,1.1,1.54,544.4,0.8
1,Matrix_Multiplication,Out-of-Order,1.73,506.2,0.86,1,1.21,1.7,486.7,0.84
2,Matrix_Multiplication,Out-of-Order,1.63,500.1,0.85,1,1.14,1.7,512.6,0.84
3,Matrix_Multiplication,Out-of-Order,1.57,521.2,0.82,1,1.1,1.58,521.2,0.83
4,Matrix_Multiplication,Out-of-Order,1.9,509.0,0.87,1,1.33,1.89,508.5,0.83
5,Matrix_Multiplication,Out-of-Order,1.72,509.8,0.87,1,1.2,1.68,506.7,0.87
6,Matrix_Multiplication,Out-of-Order,1.71,511.4,0.81,1,1.2,1.75,499.1,0.81
7,Matrix_Multiplication,Out-of-Order,1.73,503.4,0.86,1,1.21,1.75,493.8,0.85
8,Matrix_Multiplication,Out-of-Order,1.57,518.5,0.88,1,1.1,1.54,480.6,0.89
9,Matrix_Multiplication,Out-of-Order,1.61,503.9,0.86,1,1.13,1.6,497.8,0.85
10,Matrix_Multiplication,Out-of-Order,1.66,500.0,0.92,1,1.16,1.74,489.8,0.95
1,Matrix_Multiplication,Out-of-Order,1.7,513.3,0.83,1,1.19,1.63,496.2,0.84
2,Matrix_Multiplication,Out-of-Order,1.75,515.4,0.83,1,1.23,1.78,528.0,0.82
3,Matrix_Multiplication,Out-of-Order,1.66,501.3,0.84,1,1.16,1.58,469.2,0.83
4,Matrix_Multiplication,Out-of-Order,1.68,504.8,0.87,1,1.18,1.66,516.3,0.88
5,Matrix_Multiplication,Out-of-Order,1.79,505.1,0.86,1,1.26,1.82,505.8,0.84
6,Matrix_Multiplication,Out-of-Order,1.75,511.8,0.87,1,1.23,1.64,497.3,0.86
7,Matrix_Multiplication,Out-of-Order,1.6,535.7,0.84,1,1.12,1.64,531.3,0.86
8,Matrix_Multiplication,Out-of-Order,1.68,529.4,0.88,1,1.17,1.67,522.7,0.9
9,Matrix_Multiplication,Out-of-Order,1.63,524.8,0.9,1,1.14,1.66,505.4,0.93
10,Matrix_Multiplication,Out-of-Order,1.75,533.1,0.9,1,1.22,1.84,490.5,0.91
1,Matrix_Multiplication,Out-of-Order,1.62,509.1,0.88,1,1.14,1.66,516.3,0.89
2,Matrix_Multiplication,Out-of-Order,1.76,501.6,0.87,1,1.23,1.75,509.1,0.87
3,Matrix_Multiplication,Out-of-Order,1.66,520.4,0.87,1,1.16,1.67,536.8,0.88
4,Matrix_Multiplication,Out-of-Order,1.58,510.7,0.86,1,1.11,1.52,518.6,0.84
5,Matrix_Multiplication,Out-of-Order,1.63,504.9,0.84,1,1.14,1.64,489.6,0.86
6,Matrix_Multiplication,Out-of-Order,1.74,501.8,0.87,1,1.22,1.77,489.5,0.86
7,Matrix_Multiplication,Out-of-Order,1.83,502.5,0.87,1,1.28,1.84,511.9,0.88
8,Matrix_Multiplication,Out-of-Order,1.55,524.5,0.87,1,1.08,1.45,536.6,0.86
9,Matrix_Multiplication,Out-of-Order,1.64,503.0,0.88,1,1.15,1.67,523.5,0.9
10,Matrix_Multiplication,Out-of-Order,1.51,519.0,0.87,1,1.06,1.57,532.0,0.85
1,Matrix_Multiplication,Out-of-Order,1.58,557.2,0.88,1,1.1,1.6,559.1,0.89
2,Matrix_Multiplication,Out-of-Order,1.83,500.5,0.9,1,1.28,1.8,485.4,0.91
3,Matrix_Multiplication,Out-of-Order,1.7,519.7,0.87,1,1.19,1.68,523.0,0.88
4,Matrix_Multiplication,Out-of-Order,1.83,508.0,0.87,1,1.28,1.77,489.6,0.85
5,Matrix_Multiplication,Out-of-Order,1.71,515.7,0.88,1,1.19,1.78,534.4,0.88
6,Matrix_Multiplication,Out-of-Order,1.59,507.8,0.9,1,1.11,1.56,512.9,0.9
7,Matrix_Multiplication,Out-of-Order,1.6,506.7,0.86,1,1.12,1.66,517.9,0.84
8,Matrix_Multiplication,Out-of-Order,1.56,508.4,0.88,1,1.09,1.5,510.9,0.86
9,Matrix_Multiplication,Out-of-Order,1.59,502.8,0.85,1,1.11,1.61,493.3,0.85
10,Matrix_Multiplication,Out-of-Order,1.73,514.8,0.86,1,1.21,1.7,527.4,0.87
1,Matrix_Multiplication,Out-of-Order,1.76,501.9,0.88,1,1.23,1.77,486.1,0.9
2,Matrix_Multiplication,Out-of-Order,1.69,513.1,0.87,1,1.18,1.71,529.8,0.87
3,Matrix_Multiplication,Out-of-Order,1.63,509.2,0.88,1,1.14,1.63,499.8,0.88
4,Matrix_Multiplication,Out-of-Order,1.63,500.3,0.87,1,1.14,1.65,520.7,0.88
5,Matrix_Multiplication,Out-of-Order,1.79,517.1,0.89,1,1.26,1.82,528.2,0.91
6,Matrix_Multiplication,Out-of-Order,1.72,505.7,0.87,1,1.2,1.65,516.8,0.88
7,Matrix_Multiplication,Out-of-Order,1.62,502.0,0.87,1,1.14,1.63,518.2,0.87
8,Matrix_Multiplication,Out-of-Order,1.63,521.2,0.84,1,1.14,1.7,559.2,0.82
9,Matrix_Multiplication,Out-of-Order,1.57,514.2,0.84,1,1.1,1.58,511.2,0.85
10,Matrix_Multiplication,Out-of-Order,1.84,502.4,0.88,1,1.29,1.74,511.5,0.9
1,Matrix_Multiplication,Out-of-Order,1.65,515.2,0.84,1,1.16,1.67,520.2,0.83
2,Matrix_Multiplication,Out-of-Order,1.7,523.0,0.82,1,1.19,1.77,535.4,0.82
3,Matrix_Multiplication,Out-of-Order,1.73,512.1,0.89,1,1.21,1.73,507.7,0.87
4,Matrix_Multiplication,Out-of-Order,2.02,504.2,0.86,1,1.41,2.02,501.0,0.85
5,Matrix_Multiplication,Out-of-Order,1.78,527.5,0.89,1,1.24,1.8,524.6,0.89
6,Matrix_Multiplication,Out-of-Order,1.79,512.3,0.85,1,1.25,1.84,505.1,0.84
7,Matrix_Multiplication,Out-of-Order,1.73,510.0,0.88,1,1.21,1.64,502.3,0.89
8,Matrix_Multiplication,Out-of-Order,1.64,506.2,0.85,1,1.15,1.64,512.3,0.86
9,Matrix_Multiplication,Out-of-Order,1.67,500.6,0.88,1,1.17,1.73,517.6,0.88
10,Matrix_Multiplication,Out-of-Order,1.68,532.3,0.91,1,1.18,1.65,515.7,0.89
1,Matrix_Multiplication,Out-of-Order,1.71,520.7,0.84,1,1.2,1.67,512.8,0.84
2,Matrix_Multiplication,Out-of-Order,1.79,526.0,0.86,1,1.26,1.81,529.4,0.85
3,Matrix_Multiplication,Out-of-Order,1.76,502.7,0.84,1,1.23,1.7,507.9,0.86
4,Matrix_Multiplication,Out-of-Order,1.55,503.5,0.87,1,1.09,1.57,524.0,0.88
5,Matrix_Multiplication,Out-of-Order,1.47,525.2,0.94,1,1.03,1.56,515.3,0.94
6,Matrix_Multiplication,Out-of-Order,1.67,512.5,0.91,1,1.17,1.71,519.4,0.9
7,Matrix_Multiplication,Out-of-Order,1.57,500.2,0.91,1,1.1,1.56,515.0,0.9
8,Matrix_Multiplication,Out-of-Order,1.72,535.8,0.84,1,1.21,1.68,507.1,0.84
9,Matrix_Multiplication,Out-of-Order,1.7,505.2,0.88,1,1.19,1.66,499.1,0.89
10,Matrix_Multiplication,Out-of-Order,1.69,558.8,0.86,1,1.18,1.78,545.6,0.84
1,Matrix_Multiplication,Out-of-Order,1.74,503.1,0.85,1,1.22,1.67,514.0,0.84
2,Matrix_Multiplication,Out-of-Order,1.73,512.0,0.82,1,1.21,1.73,514.2,0.82
3,Matrix_Multiplication,Out-of-Order,1.88,511.2,0.84,1,1.31,1.82,519.3,0.83
4,Matrix_Multiplication,Out-of-Order,1.7,508.5,0.84,1,1.19,1.6,485.7,0.85
5,Matrix_Multiplication,Out-of-Order,1.73,501.2,0.82,1,1.21,1.78,468.8,0.82
6,Matrix_Multiplication,Out-of-Order,1.81,531.4,0.89,1,1.27,1.84,531.5,0.91
7,Matrix_Multiplication,Out-of-Order,1.55,528.0,0.85,1,1.08,1.57,522.3,0.82
8,Matrix_Multiplication,Out-of-Order,1.6,566.5,0.88,1,1.12,1.61,561.6,0.88
9,Matrix_Multiplication,Out-of-Order,1.67,511.1,0.89,1,1.17,1.75,508.0,0.88
10,Matrix_Multiplication,Out-of-Order,1.73,523.2,0.84,1,1.21,1.72,545.1,0.85
1,Matrix_Multiplication,Out-of-Order,1.62,504.3,0.87,1,1.13,1.62,526.5,0.87
2,Matrix_Multiplication,Out-of-Order,1.74,540.4,0.89,1,1.22,1.74,544.0,0.88
3,Matrix_Multiplication,Out-of-Order,1.65,527.0,0.87,1,1.15,1.66,535.3,0.88
4,Matrix_Multiplication,Out-of-Order,1.89,502.8,0.85,1,1.32,1.82,494.0,0.86
5,Matrix_Multiplication,Out-of-Order,1.78,505.9,0.83,1,1.24,1.77,515.2,0.84
6,Matrix_Multiplication,Out-of-Order,1.74,528.5,0.86,1,1.22,1.7,514.4,0.86
7,Matrix_Multiplication,Out-of-Order,1.69,514.9,0.81,1,1.18,1.67,505.6,0.82
8,Matrix_Multiplication,Out-of-Order,1.74,506.2,0.86,1,1.22,1.65,473.9,0.87
9,Matrix_Multiplication,Out-of-Order,1.64,514.5,0.87,1,1.15,1.6,513.7,0.86
10,Matrix_Multiplication,Out-of-Order,1.6,510.1,0.86,1,1.12,1.52,524.9,0.84
1,Matrix_Multiplication,Out-of-Order,1.63,505.0,0.84,1,1.14,1.53,497.8,0.84
2,Matrix_Multiplication,Out-of-Order,1.67,555.5,0.86,1,1.17,1.67,529.4,0.86
3,Matrix_Multiplication,Out-of-Order,1.81,514.1,0.9,1,1.26,1.73,513.4,0.91
4,Matrix_Multiplication,Out-of-Order,1.66,527.3,0.84,1,1.16,1.57,523.0,0.83
5,Matrix_Multiplication,Out-of-Order,1.45,510.5,0.82,1,1.02,1.51,533.0,0.82
6,Matrix_Multiplication,Out-of-Order,1.73,523.2,0.86,1,1.21,1.76,551.8,0.86
7,Matrix_Multiplication,Out-of-Order,1.68,508.9,0.86,1,1.18,1.65,520.7,0.87
8,Matrix_Multiplication,Out-of-Order,1.53,500.9,0.88,1,1.07,1.61,492.6,0.87
9,Matrix_Multiplication,Out-of-Order,1.62,530.3,0.85,1,1.14,1.63,524.9,0.84
10,Matrix_Multiplication,Out-of-Order,1.83,504.6,0.86,1,1.28,1.76,503.1,0.87
1,Matrix_Multiplication,Out-of-Order,1.81,501.3,0.88,1,1.26,1.8,518.3,0.88
2,Matrix_Multiplication,Out-of-Order,1.59,516.9,0.87,1,1.11,1.55,541.2,0.86
3,Matrix_Multiplication,Out-of-Order,1.68,507.1,0.88,1,1.17,1.64,507.6,0.89
4,Matrix_Multiplication,Out-of-Order,1.75,503.5,0.88,1,1.22,1.72,503.3,0.88
5,Matrix_Multiplication,Out-of-Order,1.78,532.8,0.89,1,1.24,1.78,524.5,0.88
6,Matrix_Multiplication,Out-of-Order,1.62,508.9,0.9,1,1.13,1.65,509.3,0.9
7,Matrix_Multiplication,Out-of-Order,1.7,505.4,0.87,1,1.19,1.64,502.0,0.85
8,Matrix_Multiplication,Out-of-Order,1.55,508.8,0.87,1,1.09,1.52,472.9,0.89
9,Matrix_Multiplication,Out-of-Order,1.56,540.5,0.88,1,1.09,1.6,539.3,0.88
10,Matrix_Multiplication,Out-of-Order,1.5,506.1,0.84,1,1.05,1.55,494.4,0.84
1,Matrix_Multiplication,Out-of-Order,1.7,522.2,0.9,1,1.19,1.68,556.0,0.9
2,Matrix_Multiplication,Out-of-Order,1.75,513.3,0.85,1,1.23,1.65,529.3,0.82
3,Matrix_Multiplication,Out-of-Order,1.65,527.3,0.88,1,1.16,1.62,521.5,0.86
4,Matrix_Multiplication,Out-of-Order,1.77,500.0,0.86,1,1.24,1.76,512.3,0.87
5,Matrix_Multiplication,Out-of-Order,1.63,530.3,0.91,1,1.14,1.63,532.6,0.91
6,Matrix_Multiplication,Out-of-Order,1.67,514.0,0.89,1,1.17,1.72,497.5,0.89
7,Matrix_Multiplication,Out-of-Order,1.7,500.0,0.82,1,1.19,1.65,486.7,0.83
8,Matrix_Multiplication,Out-of-Order,1.76,513.9,0.83,1,1.23,1.77,531.4,0.83
9,Matrix_Multiplication,Out-of-Order,1.78,512.2,0.83,1,1.24,1.79,482.4,0.86
10,Matrix_Multiplication,Out-of-Order,1.71,515.4,0.88,1,1.2,1.64,494.2,0.88
1,Matrix_Multiplication,Out-of-Order,1.8,508.0,0.85,1,1.26,1.72,503.2,0.85
2,Matrix_Multiplication,Out-of-Order,1.68,541.5,0.86,1,1.18,1.64,562.1,0.89
3,Matrix_Multiplication,Out-of-Order,1.64,517.3,0.84,1,1.15,1.65,526.5,0.83
4,Matrix_Multiplication,Out-of-Order,1.79,504.2,0.9,1,1.25,1.81,510.1,0.91
5,Matrix_Multiplication,Out-of-Order,1.64,505.4,0.86,1,1.15,1.67,513.4,0.88
6,Matrix_Multiplication,Out-of-Order,1.87,511.5,0.86,1,1.31,1.84,493.1,0.87
7,Matrix_Multiplication,Out-of-Order,1.75,500.6,0.88,1,1.22,1.73,505.8,0.86
