Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
6,Convolution,In-Order,2.36,321.0,0.9,0,1.18,2.33,320.7,0.89
7,Convolution,In-Order,2.47,312.2,0.89,0,1.24,2.52,318.2,0.87
8,Convolution,In-Order,2.46,306.1,0.89,0,1.23,2.47,325.2,0.89
9,Convolution,In-Order,2.53,315.6,0.89,0,1.27,2.52,309.9,0.89
10,Convolution,In-Order,2.46,320.8,0.88,0,1.23,2.39,323.7,0.88
1,Convolution,In-Order,2.53,292.2,0.93,0,1.26,2.49,287.2,0.94
2,Convolution,In-Order,2.55,299.9,0.9,0,1.27,2.5,293.4,0.9
3,Convolution,In-Order,2.58,299.0,0.92,0,1.29,2.6,301.9,0.93
4,Convolution,In-Order,2.51,316.0,0.88,0,1.25,2.42,314.6,0.89
5,Convolution,In-Order,2.41,298.5,0.9,0,1.21,2.43,294.2,0.89
6,Convolution,In-Order,2.62,296.6,0.93,0,1.31,2.63,294.8,0.94
7,Convolution,In-Order,2.48,312.5,0.9,0,1.24,2.45,312.8,0.92
8,Convolution,In-Order,2.39,324.4,0.92,0,1.19,2.38,309.0,0.91
9,Convolution,In-Order,2.59,324.9,0.89,0,1.3,2.61,322.3,0.89
10,Convolution,In-Order,2.45,313.9,0.89,0,1.22,2.51,318.1,0.88
1,Convolution,In-Order,2.5,321.4,0.89,0,1.25,2.51,330.2,0.91
2,Convolution,In-Order,2.58,312.6,0.89,0,1.29,2.65,318.3,0.89
3,Convolution,In-Order,2.55,316.6,0.9,0,1.28,2.55,337.3,0.89
4,Convolution,In-Order,2.45,321.4,0.89,0,1.23,2.49,310.1,0.9
5,Convolution,In-Order,2.47,316.6,0.93,0,1.24,2.47,312.9,0.95
6,Convolution,In-Order,2.42,324.2,0.94,0,1.21,2.48,329.2,0.95
7,Convolution,In-Order,2.38,297.9,0.9,0,1.19,2.36,313.2,0.9
8,Convolution,In-Order,2.41,305.3,0.89,0,1.2,2.35,305.6,0.9
9,Convolution,In-Order,2.47,301.3,0.89,0,1.24,2.46,298.1,0.9
10,Convolution,In-Order,2.46,298.7,0.93,0,1.23,2.42,296.8,0.91
1,Convolution,In-Order,2.48,310.8,0.89,0,1.24,2.59,311.9,0.88
2,Convolution,In-Order,2.4,294.4,0.89,0,1.2,2.39,295.8,0.89
3,Convolution,In-Order,2.45,295.4,0.92,0,1.22,2.45,300.2,0.92
4,Convolution,In-Order,2.44,312.0,0.89,0,1.22,2.44,323.2,0.88
5,Convolution,In-Order,2.52,315.5,0.92,0,1.26,2.56,324.4,0.91
6,Convolution,In-Order,2.47,300.8,0.91,0,1.23,2.47,297.0,0.91
7,Convolution,In-Order,2.53,300.8,0.9,0,1.27,2.53,304.3,0.89
8,Convolution,In-Order,2.37,301.4,0.91,0,1.18,2.33,306.6,0.91
9,Convolution,In-Order,2.46,316.9,0.91,0,1.23,2.45,309.9,0.91
10,Convolution,In-Order,2.54,325.3,0.95,0,1.27,2.45,343.4,0.96
1,Convolution,In-Order,2.35,310.0,0.92,0,1.17,2.39,300.7,0.94
2,Convolution,In-Order,2.63,292.3,0.86,0,1.32,2.65,311.8,0.84
3,Convolution,In-Order,2.5,309.8,0.88,0,1.25,2.43,299.0,0.88
4,Convolution,In-Order,2.48,311.5,0.89,0,1.24,2.5,315.0,0.9
5,Convolution,In-Order,2.53,303.4,0.89,0,1.26,2.52,309.7,0.89
6,Convolution,In-Order,2.52,322.1,0.9,0,1.26,2.48,318.0,0.91
7,Convolution,In-Order,2.6,316.1,0.94,0,1.3,2.59,315.4,0.92
8,Convolution,In-Order,2.69,302.9,0.91,0,1.34,2.7,303.3,0.91
9,Convolution,In-Order,2.42,319.3,0.94,0,1.21,2.41,302.4,0.94
10,Convolution,In-Order,2.59,314.3,0.89,0,1.3,2.62,319.2,0.88
1,Convolution,In-Order,2.51,318.2,0.86,0,1.25,2.56,320.9,0.84
2,Convolution,In-Order,2.44,294.7,0.93,0,1.22,2.47,293.2,0.93
3,Convolution,In-Order,2.42,308.7,0.89,0,1.21,2.43,304.5,0.9
4,Convolution,In-Order,2.48,294.2,0.87,0,1.24,2.42,314.6,0.86
5,Convolution,In-Order,2.61,321.7,0.87,0,1.3,2.61,319.9,0.88
6,Convolution,In-Order,2.57,324.3,0.9,0,1.28,2.61,319.4,0.9
7,Convolution,In-Order,2.49,319.5,0.88,0,1.24,2.51,313.4,0.88
8,Convolution,In-Order,2.41,318.4,0.91,0,1.21,2.37,339.2,0.92
9,Convolution,In-Order,2.4,307.8,0.88,0,1.2,2.37,318.0,0.87
10,Convolution,In-Order,2.63,318.7,0.9,0,1.32,2.64,332.2,0.89
1,Convolution,In-Order,2.56,312.8,0.88,0,1.28,2.5,319.5,0.9
2,Convolution,In-Order,2.46,297.4,0.9,0,1.23,2.52,292.4,0.88
3,Convolution,In-Order,2.47,326.2,0.89,0,1.24,2.46,328.3,0.89
4,Convolution,In-Order,2.55,295.1,0.89,0,1.27,2.54,297.2,0.9
5,Convolution,In-Order,2.61,300.6,0.9,0,1.31,2.58,300.0,0.91
6,Convolution,In-Order,2.6,314.5,0.87,0,1.3,2.57,314.3,0.87
7,Convolution,In-Order,2.55,308.3,0.87,0,1.27,2.54,320.0,0.86
8,Convolution,In-Order,2.42,299.0,0.88,0,1.21,2.46,290.6,0.87
9,Convolution,In-Order,2.53,316.7,0.89,0,1.26,2.55,327.0,0.88
10,Convolution,In-Order,2.41,308.9,0.89,0,1.2,2.4,307.4,0.88
1,Convolution,In-Order,2.46,318.1,0.91,0,1.23,2.47,316.2,0.9
2,Convolution,In-Order,2.5,305.7,0.85,0,1.25,2.47,307.6,0.85
3,Convolution,In-Order,2.53,301.5,0.91,0,1.26,2.56,314.5,0.88
4,Convolution,In-Order,2.6,317.3,0.86,0,1.3,2.54,327.7,0.84
5,Convolution,In-Order,2.6,316.8,0.86,0,1.3,2.59,310.5,0.87
6,Convolution,In-Order,2.38,311.6,0.91,0,1.19,2.37,316.0,0.91
7,Convolution,In-Order,2.57,309.9,0.87,0,1.28,2.57,319.6,0.87
8,Convolution,In-Order,2.58,311.5,0.92,0,1.29,2.6,321.2,0.92
9,Convolution,In-Order,2.45,305.1,0.89,0,1.23,2.47,289.1,0.88
10,Convolution,In-Order,2.38,300.3,0.91,0,1.19,2.35,303.9,0.91
1,Convolution,In-Order,2.48,311.3,0.9,0,1.24,2.53,301.8,0.91
2,Convolution,In-Order,2.47,313.3,0.88,0,1.24,2.42,302.7,0.89
3,Convolution,In-Order,2.62,292.7,0.91,0,1.31,2.6,297.8,0.93
4,Convolution,In-Order,2.48,303.1,0.9,0,1.24,2.55,307.2,0.89
5,Convolution,In-Order,2.52,312.7,0.94,0,1.26,2.56,310.4,0.94
6,Convolution,In-Order,2.45,301.0,0.88,0,1.22,2.53,292.5,0.88
7,Convolution,In-Order,2.63,294.2,0.93,0,1.31,2.57,307.4,0.93
8,Convolution,In-Order,2.55,309.5,0.91,0,1.28,2.56,314.8,0.91
9,Convolution,In-Order,2.57,322.2,0.91,0,1.29,2.58,315.1,0.94
10,Convolution,In-Order,2.55,322.7,0.9,0,1.27,2.53,315.6,0.91
1,Convolution,In-Order,2.51,326.2,0.91,0,1.26,2.51,324.5,0.91
2,Convolution,In-Order,2.53,300.8,0.88,0,1.27,2.48,315.6,0.88
3,Convolution,In-Order,2.46,310.8,0.89,0,1.23,2.46,306.2,0.88
4,Convolution,In-Order,2.56,294.0,0.88,0,1.28,2.54,307.9,0.87
5,Convolution,In-Order,2.57,312.5,0.93,0,1.28,2.55,321.2,0.92
6,Convolution,In-Order,2.58,310.4,0.93,0,1.29,2.61,317.0,0.94
7,Convolution,In-Order,2.6,300.2,0.9,0,1.3,2.55,311.3,0.91
8,Convolution,In-Order,2.54,300.5,0.88,0,1.27,2.55,305.8,0.88
9,Convolution,In-Order,2.59,292.8,0.87,0,1.3,2.62,296.6,0.86
10,Convolution,In-Order,2.56,299.0,0.92,0,1.28,2.51,306.5,0.9
1,Convolution,In-Order,2.59,310.7,0.91,0,1.3,2.63,309.6,0.91
2,Convolution,In-Order,2.41,307.2,0.89,0,1.2,2.37,303.4,0.9
3,Convolution,In-Order,2.46,299.9,0.9,0,1.23,2.5,301.6,0.89
4,Convolution,In-Order,2.58,326.3,0.91,0,1.29,2.54,334.3,0.91
5,Convolution,In-Order,2.46,295.3,0.88,0,1.23,2.52,306.3,0.88
6,Convolution,In-Order,2.32,294.0,0.88,0,1.16,2.27,304.5,0.87
7,Convolution,In-Order,2.52,305.7,0.93,0,1.26,2.5,304.3,0.94
8,Convolution,In-Order,2.44,318.0,0.9,0,1.22,2.46,327.5,0.9
9,Convolution,In-Order,2.67,292.9,0.88,0,1.33,2.67,301.1,0.87
10,Convolution,In-Order,2.39,307.4,0.91,0,1.19,2.45,311.9,0.9
1,Convolution,In-Order,2.6,304.6,0.87,0,1.3,2.61,312.7,0.87
2,Convolution,In-Order,2.65,311.5,0.91,0,1.32,2.7,314.2,0.91
3,Convolution,In-Order,2.38,306.0,0.9,0,1.19,2.41,307.8,0.91
4,Convolution,In-Order,2.6,312.3,0.88,0,1.3,2.6,306.3,0.91
5,Convolution,In-Order,2.47,301.1,0.93,0,1.23,2.44,317.9,0.95
6,Convolution,In-Order,2.5,307.9,0.87,0,1.25,2.51,293.1,0.89
7,Convolution,In-Order,2.43,313.1,0.92,0,1.22,2.41,332.4,0.92
8,Convolution,In-Order,2.45,302.9,0.9,0,1.22,2.42,306.0,0.88
9,Convolution,In-Order,2.38,303.2,0.89,0,1.19,2.44,297.0,0.88
10,Convolution,In-Order,2.46,301.7,0.92,0,1.23,2.5,299.7,0.92
1,Convolution,In-Order,2.47,305.9,0.88,0,1.23,2.46,315.6,0.88
2,Convolution,In-Order,2.5,308.8,0.92,0,1.25,2.54,306.6,0.92
3,Convolution,In-Order,2.49,307.3,0.94,0,1.25,2.49,314.3,0.94
4,Convolution,In-Order,2.45,326.7,0.89,0,1.22,2.46,337.1,0.91
5,Convolution,In-Order,2.38,293.9,0.9,0,1.19,2.39,286.1,0.9
6,Convolution,In-Order,2.51,319.7,0.89,0,1.25,2.46,306.0,0.88
7,Convolution,In-Order,2.65,319.2,0.9,0,1.33,2.61,321.8,0.91
8,Convolution,In-Order,2.44,323.9,0.87,0,1.22,2.41,322.8,0.88
9,Convolution,In-Order,2.49,306.0,0.9,0,1.24,2.46,307.0,0.91
10,Convolution,In-Order,2.56,323.0,0.9,0,1.28,2.59,326.4,0.91
1,Convolution,In-Order,2.57,315.1,0.9,0,1.28,2.53,323.9,0.92
2,Convolution,In-Order,2.65,320.9,0.91,0,1.32,2.61,321.0,0.91
3,Convolution,In-Order,2.48,325.4,0.89,0,1.24,2.45,327.4,0.9
4,Convolution,In-Order,2.58,298.4,0.9,0,1.29,2.66,300.3,0.9
5,Convolution,In-Order,2.53,313.7,0.86,0,1.27,2.56,297.1,0.86
6,Convolution,In-Order,2.41,304.8,0.91,0,1.2,2.36,294.7,0.91
7,Convolution,In-Order,2.48,325.2,0.93,0,1.24,2.49,316.0,0.93
8,Convolution,In-Order,2.39,311.3,0.91,0,1.2,2.36,313.6,0.91
9,Convolution,In-Order,2.46,313.9,0.87,0,1.23,2.44,311.7,0.87
10,Convolution,In-Order,2.46,316.4,0.9,0,1.23,2.47,328.7,0.9
1,Convolution,In-Order,2.56,311.6,0.92,0,1.28,2.52,312.2,0.93
2,Convolution,In-Order,2.62,308.9,0.91,0,1.31,2.57,326.4,0.91
3,Convolution,In-Order,2.54,297.1,0.91,0,1.27,2.56,301.1,0.92
4,Convolution,In-Order,2.42,307.1,0.94,0,1.21,2.43,299.9,0.95
5,Convolution,In-Order,2.38,315.2,0.95,0,1.19,2.41,313.4,0.94
6,Convolution,In-Order,2.46,317.5,0.92,0,1.23,2.43,317.5,0.9
7,Convolution,In-Order,2.58,325.2,0.9,0,1.29,2.53,318.9,0.89
8,Convolution,In-Order,2.51,310.9,0.92,0,1.25,2.51,318.4,0.92
9,Convolution,In-Order,2.65,306.1,0.9,0,1.32,2.61,317.6,0.92
10,Convolution,In-Order,2.6,319.5,0.91,0,1.3,2.56,331.9,0.91
1,Convolution,In-Order,2.49,318.7,0.92,0,1.25,2.57,310.2,0.91
2,Convolution,In-Order,2.41,313.7,0.87,0,1.2,2.38,298.3,0.87
3,Convolution,In-Order,2.43,308.1,0.87,0,1.21,2.45,311.3,0.85
4,Convolution,In-Order,2.47,300.2,0.89,0,1.24,2.48,298.1,0.88
5,Convolution,In-Order,2.62,293.0,0.91,0,1.31,2.59,299.1,0.91
6,Convolution,In-Order,2.52,307.8,0.89,0,1.26,2.5,313.8,0.89
7,Convolution,In-Order,2.55,296.4,0.88,0,1.27,2.58,288.1,0.89
8,Convolution,In-Order,2.47,322.2,0.9,0,1.24,2.54,312.1,0.88
9,Convolution,In-Order,2.48,318.4,0.9,0,1.24,2.46,318.0,0.92
10,Convolution,In-Order,2.67,301.7,0.9,0,1.34,2.67,291.6,0.93
1,Convolution,In-Order,2.51,307.2,0.89,0,1.26,2.48,327.2,0.9
2,Convolution,In-Order,2.43,315.4,0.89,0,1.21,2.41,330.5,0.91
3,Convolution,In-Order,2.52,304.3,0.9,0,1.26,2.56,309.6,0.91
4,Convolution,In-Order,2.39,304.8,0.9,0,1.2,2.36,286.8,0.89
5,Convolution,In-Order,2.56,306.1,0.9,0,1.28,2.51,307.7,0.9
6,Convolution,In-Order,2.49,309.6,0.88,0,1.24,2.51,322.7,0.87
7,Convolution,In-Order,2.51,293.4,0.88,0,1.26,2.57,280.6,0.86
8,Convolution,In-Order,2.45,297.4,0.93,0,1.23,2.44,307.3,0.92
9,Convolution,In-Order,2.47,296.8,0.89,0,1.23,2.43,305.4,0.9
10,Convolution,In-Order,2.48,305.3,0.9,0,1.24,2.45,291.7,0.91
1,Convolution,In-Order,2.58,323.0,0.88,0,1.29,2.61,315.8,0.88
2,Convolution,In-Order,2.45,305.0,0.92,0,1.23,2.5,300.1,0.9
3,Convolution,In-Order,2.41,324.0,0.89,0,1.2,2.49,315.0,0.89
4,Convolution,In-Order,2.62,307.0,0.91,0,1.31,2.57,294.8,0.9
5,Convolution,In-Order,2.28,317.5,0.87,0,1.14,2.18,315.3,0.88
6,Convolution,In-Order,2.44,327.7,0.88,0,1.22,2.48,344.6,0.88
7,Convolution,In-Order,2.41,312.3,0.89,0,1.21,2.45,307.1,0.89
8,Convolution,In-Order,2.49,305.8,0.92,0,1.25,2.57,315.4,0.91
9,Convolution,In-Order,2.56,318.7,0.9,0,1.28,2.59,315.8,0.91
10,Convolution,In-Order,2.32,301.3,0.9,0,1.16,2.31,303.2,0.89
1,Convolution,In-Order,2.54,325.5,0.89,0,1.27,2.57,311.0,0.88
2,Convolution,In-Order,2.48,311.8,0.92,0,1.24,2.48,297.1,0.92
3,Convolution,In-Order,2.58,315.5,0.89,0,1.29,2.6,316.4,0.89
4,Convolution,In-Order,2.46,318.7,0.94,0,1.23,2.44,310.5,0.96
5,Convolution,In-Order,2.47,321.6,0.9,0,1.23,2.51,318.3,0.88
6,Convolution,In-Order,2.51,306.5,0.88,0,1.25,2.51,295.3,0.87
7,Convolution,In-Order,2.43,303.1,0.89,0,1.21,2.43,295.7,0.91
8,Convolution,In-Order,2.42,301.8,0.9,0,1.21,2.42,301.3,0.91
9,Convolution,In-Order,2.51,313.6,0.87,0,1.25,2.49,300.6,0.88
10,Convolution,In-Order,2.51,298.3,0.9,0,1.25,2.47,289.9,0.89
1,Convolution,In-Order,2.52,301.1,0.88,0,1.26,2.53,292.6,0.9
2,Convolution,In-Order,2.58,310.8,0.91,0,1.29,2.52,311.4,0.9
3,Convolution,In-Order,2.49,314.2,0.9,0,1.25,2.43,313.2,0.91
4,Convolution,In-Order,2.46,320.1,0.89,0,1.23,2.52,341.1,0.88
5,Convolution,In-Order,2.56,315.2,0.89,0,1.28,2.56,311.3,0.88
6,Convolution,In-Order,2.57,321.4,0.91,0,1.29,2.63,319.0,0.93
7,Convolution,In-Order,2.43,322.9,0.92,0,1.22,2.45,325.7,0.93
8,Convolution,In-Order,2.65,317.4,0.91,0,1.33,2.65,307.5,0.9
9,Convolution,In-Order,2.43,327.7,0.93,0,1.22,2.45,339.1,0.95
10,Convolution,In-Order,2.51,306.7,0.88,0,1.26,2.48,314.9,0.88
1,Convolution,In-Order,2.34,307.2,0.86,0,1.17,2.38,310.8,0.89
2,Convolution,In-Order,2.54,306.2,0.89,0,1.27,2.6,302.9,0.9
3,Convolution,In-Order,2.45,294.1,0.88,0,1.23,2.53,292.4,0.88
4,Convolution,In-Order,2.5,296.6,0.86,0,1.25,2.53,307.2,0.85
5,Convolution,In-Order,2.48,323.1,0.92,0,1.24,2.49,332.7,0.92
6,Convolution,In-Order,2.52,292.3,0.89,0,1.26,2.49,295.5,0.9
7,Convolution,In-Order,2.45,301.9,0.88,0,1.22,2.52,304.8,0.89
8,Convolution,In-Order,2.43,295.3,0.88,0,1.22,2.4,286.3,0.88
9,Convolution,In-Order,2.66,313.2,0.87,0,1.33,2.67,309.5,0.88
10,Convolution,In-Order,2.41,307.1,0.88,0,1.21,2.41,306.0,0.89
1,Convolution,In-Order,2.55,306.1,0.91,0,1.28,2.55,311.8,0.92
2,Convolution,In-Order,2.54,303.6,0.92,0,1.27,2.58,310.3,0.93
3,Convolution,In-Order,2.46,326.7,0.9,0,1.23,2.44,315.3,0.91
4,Convolution,In-Order,2.56,302.8,0.9,0,1.28,2.52,296.0,0.9
5,Convolution,In-Order,2.48,302.0,0.9,0,1.24,2.48,289.6,0.91
6,Convolution,In-Order,2.61,310.8,0.91,0,1.31,2.56,309.6,0.92
7,Convolution,In-Order,2.35,298.6,0.92,0,1.18,2.33,308.0,0.93
8,Convolution,In-Order,2.51,299.6,0.87,0,1.26,2.51,296.8,0.86
9,Convolution,In-Order,2.43,319.8,0.91,0,1.22,2.41,318.9,0.91
10,Convolution,In-Order,2.48,317.4,0.9,0,1.24,2.46,321.0,0.91
1,Convolution,In-Order,2.49,326.0,0.89,0,1.25,2.46,331.2,0.9
2,Convolution,In-Order,2.62,294.0,0.91,0,1.31,2.64,291.3,0.91
3,Convolution,In-Order,2.52,301.1,0.92,0,1.26,2.51,312.0,0.91
4,Convolution,In-Order,2.57,311.1,0.94,0,1.28,2.54,319.4,0.94
5,Convolution,In-Order,2.67,307.0,0.9,0,1.34,2.71,306.9,0.9
6,Convolution,In-Order,2.51,315.4,0.89,0,1.25,2.49,317.1,0.9
7,Convolution,In-Order,2.67,295.8,0.93,0,1.33,2.67,284.9,0.93
8,Convolution,In-Order,2.48,323.9,0.89,0,1.24,2.37,309.4,0.91
9,Convolution,In-Order,2.46,300.2,0.94,0,1.23,2.51,304.8,0.93
10,Convolution,In-Order,2.53,308.1,0.88,0,1.26,2.54,307.6,0.86
1,Convolution,In-Order,2.42,307.5,0.9,0,1.21,2.47,300.8,0.91
2,Convolution,In-Order,2.47,298.3,0.88,0,1.23,2.51,298.2,0.88
3,Convolution,In-Order,2.56,301.0,0.92,0,1.28,2.47,301.8,0.91
4,Convolution,In-Order,2.49,315.2,0.91,0,1.24,2.44,316.4,0.9
5,Convolution,In-Order,2.42,305.5,0.89,0,1.21,2.4,309.6,0.9
6,Convolution,In-Order,2.52,322.4,0.92,0,1.26,2.5,310.7,0.93
7,Convolution,In-Order,2.48,297.3,0.9,0,1.24,2.52,292.2,0.9
8,Convolution,In-Order,2.61,308.9,0.89,0,1.31,2.61,296.4,0.88
9,Convolution,In-Order,2.39,312.1,0.88,0,1.19,2.36,308.7,0.89
10,Convolution,In-Order,2.4,318.8,0.89,0,1.2,2.4,315.2,0.9
1,Convolution,In-Order,2.46,297.1,0.89,0,1.23,2.5,292.2,0.91
2,Convolution,In-Order,2.5,326.1,0.88,0,1.25,2.51,308.9,0.88
3,Convolution,In-Order,2.52,301.1,0.91,0,1.26,2.48,300.7,0.91
4,Convolution,In-Order,2.55,297.4,0.92,0,1.28,2.6,318.6,0.91
5,Convolution,In-Order,2.54,321.7,0.92,0,1.27,2.56,333.4,0.91
6,Convolution,In-Order,2.59,309.0,0.88,0,1.29,2.62,316.6,0.9
7,Convolution,In-Order,2.44,314.7,0.9,0,1.22,2.48,310.7,0.88
8,Convolution,In-Order,2.56,293.6,0.88,0,1.28,2.61,295.0,0.86
9,Convolution,In-Order,2.6,303.1,0.89,0,1.3,2.64,299.6,0.89
10,Convolution,In-Order,2.61,313.4,0.87,0,1.3,2.62,304.8,0.85
1,Convolution,In-Order,2.46,304.3,0.92,0,1.23,2.46,306.0,0.93
2,Convolution,In-Order,2.56,294.9,0.93,0,1.28,2.56,306.4,0.91
3,Convolution,In-Order,2.47,313.5,0.92,0,1.23,2.4,308.4,0.9
4,Convolution,In-Order,2.48,294.3,0.92,0,1.24,2.53,285.7,0.92
5,Convolution,In-Order,2.44,299.8,0.92,0,1.22,2.46,296.7,0.94
6,Convolution,In-Order,2.59,316.5,0.89,0,1.29,2.54,312.4,0.91
7,Convolution,In-Order,2.59,310.2,0.91,0,1.29,2.54,314.8,0.9
8,Convolution,In-Order,2.53,294.2,0.9,0,1.27,2.47,289.4,0.89
9,Convolution,In-Order,2.55,314.6,0.9,0,1.27,2.56,314.9,0.9
10,Convolution,In-Order,2.48,308.4,0.93,0,1.24,2.46,311.8,0.95
1,Convolution,In-Order,2.49,298.1,0.91,0,1.25,2.53,292.9,0.94
2,Convolution,In-Order,2.51,322.1,0.88,0,1.26,2.49,304.7,0.89
3,Convolution,In-Order,2.5,298.6,0.89,0,1.25,2.46,300.1,0.89
4,Convolution,In-Order,2.54,318.2,0.91,0,1.27,2.54,320.8,0.92
5,Convolution,In-Order,2.41,309.9,0.91,0,1.21,2.51,302.2,0.9
6,Convolution,In-Order,2.55,325.5,0.9,0,1.28,2.56,335.1,0.9
7,Convolution,In-Order,2.62,311.8,0.91,0,1.31,2.56,322.3,0.91
8,Convolution,In-Order,2.61,292.3,0.91,0,1.3,2.64,294.2,0.91
9,Convolution,In-Order,2.62,297.0,0.9,0,1.31,2.6,311.2,0.9
10,Convolution,In-Order,2.51,297.4,0.85,0,1.26,2.55,305.9,0.87
1,Convolution,In-Order,2.6,299.6,0.89,0,1.3,2.61,304.5,0.9
2,Convolution,In-Order,2.6,311.5,0.9,0,1.3,2.58,316.3,0.9
3,Convolution,In-Order,2.41,301.7,0.89,0,1.2,2.4,307.4,0.88
4,Convolution,In-Order,2.57,309.7,0.9,0,1.29,2.59,323.2,0.89
5,Convolution,In-Order,2.55,301.1,0.87,0,1.27,2.51,295.9,0.86
6,Convolution,In-Order,2.45,299.8,0.92,0,1.22,2.42,303.9,0.93
7,Convolution,In-Order,2.65,316.4,0.92,0,1.33,2.65,314.3,0.93
8,Convolution,In-Order,2.54,327.4,0.93,0,1.27,2.51,327.2,0.93
9,Convolution,In-Order,2.53,311.8,0.91,0,1.27,2.52,311.4,0.9
10,Convolution,In-Order,2.46,304.5,0.88,0,1.23,2.38,295.0,0.87
1,Convolution,In-Order,2.52,308.8,0.92,0,1.26,2.51,311.1,0.92
2,Convolution,In-Order,2.47,325.3,0.9,0,1.23,2.56,332.4,0.89
3,Convolution,In-Order,2.46,325.1,0.9,0,1.23,2.44,320.3,0.88
4,Convolution,In-Order,2.59,326.3,0.88,0,1.3,2.6,319.6,0.87
5,Convolution,In-Order,2.41,317.3,0.91,0,1.2,2.37,304.5,0.89
6,Convolution,In-Order,2.52,295.0,0.92,0,1.26,2.6,294.6,0.91
7,Convolution,In-Order,2.64,323.7,0.9,0,1.32,2.63,319.8,0.91
8,Convolution,In-Order,2.64,298.1,0.9,0,1.32,2.66,304.9,0.9
9,Convolution,In-Order,2.48,299.6,0.91,0,1.24,2.43,313.4,0.88
10,Convolution,In-Order,2.46,325.1,0.89,0,1.23,2.44,340.4,0.89
1,Convolution,In-Order,2.47,314.9,0.9,0,1.23,2.45,320.3,0.89
2,Convolution,In-Order,2.46,316.4,0.9,0,1.23,2.49,317.5,0.91
3,Convolution,In-Order,2.43,311.7,0.91,0,1.22,2.45,296.6,0.94
4,Convolution,In-Order,2.51,318.6,0.88,0,1.25,2.5,299.4,0.88
5,Convolution,In-Order,2.52,327.8,0.88,0,1.26,2.5,328.8,0.88
6,Convolution,In-Order,2.4,319.9,0.91,0,1.2,2.37,311.1,0.92
7,Convolution,In-Order,2.57,299.3,0.91,0,1.29,2.57,313.6,0.93
8,Convolution,In-Order,2.42,323.4,0.91,0,1.21,2.43,331.2,0.92
9,Convolution,In-Order,2.46,295.1,0.89,0,1.23,2.43,302.9,0.91
10,Convolution,In-Order,2.46,327.0,0.9,0,1.23,2.45,333.0,0.89
1,Convolution,Out-of-Order,3.05,464.5,0.97,1,2.13,3.02,447.5,0.96
2,Convolution,Out-of-Order,3.12,497.9,0.96,1,2.18,3.2,501.8,0.95
3,Convolution,Out-of-Order,3.04,470.7,0.91,1,2.13,3.01,461.1,0.9
4,Convolution,Out-of-Order,2.88,471.6,0.95,1,2.02,2.91,478.9,0.96
5,Convolution,Out-of-Order,3.09,496.2,0.93,1,2.16,3.06,468.8,0.92
6,Convolution,Out-of-Order,3.22,502.0,0.95,1,2.25,3.23,503.5,0.96
7,Convolution,Out-of-Order,3.26,487.6,0.97,1,2.28,3.26,490.0,0.97
8,Convolution,Out-of-Order,3.01,487.0,0.93,1,2.11,3.01,487.7,0.94
9,Convolution,Out-of-Order,3.17,489.2,0.97,1,2.22,3.12,488.8,0.97
10,Convolution,Out-of-Order,3.27,472.5,0.98,1,2.29,3.26,469.5,0.98
1,Convolution,Out-of-Order,3.05,470.4,0.96,1,2.13,3.06,466.1,0.95
2,Convolution,Out-of-Order,3.17,468.5,0.93,1,2.22,3.16,449.9,0.92
3,Convolution,Out-of-Order,3.22,483.0,0.98,1,2.26,3.12,470.6,0.98
4,Convolution,Out-of-Order,2.99,484.8,0.96,1,2.1,2.92,475.5,0.96
5,Convolution,Out-of-Order,2.88,457.2,0.97,1,2.02,2.93,445.0,0.97
6,Convolution,Out-of-Order,2.96,505.8,0.93,1,2.07,2.95,531.5,0.94
7,Convolution,Out-of-Order,3.13,478.0,0.98,1,2.19,3.11,482.3,0.98
8,Convolution,Out-of-Order,3.23,500.9,0.95,1,2.26,3.2,486.0,0.96
9,Convolution,Out-of-Order,3.27,469.1,0.96,1,2.29,3.3,481.5,0.97
10,Convolution,Out-of-Order,3.1,473.4,0.95,1,2.17,3.13,500.6,0.95
1,Convolution,Out-of-Order,3.11,488.5,0.98,1,2.17,3.14,497.1,0.97
2,Convolution,Out-of-Order,3.08,496.5,0.95,1,2.15,3.18,476.6,0.95
3,Convolution,Out-of-Order,3.27,468.9,0.95,1,2.29,3.26,478.1,0.95
4,Convolution,Out-of-Order,2.99,453.5,0.99,1,2.1,3.04,437.8,0.98
5,Convolution,Out-of-Order,3.08,480.2,0.92,1,2.16,3.18,489.3,0.92
6,Convolution,Out-of-Order,3.4,458.0,0.97,1,2.38,3.44,471.4,0.97
7,Convolution,Out-of-Order,3.11,456.8,0.96,1,2.18,3.17,457.2,0.97
8,Convolution,Out-of-Order,3.07,479.6,0.96,1,2.15,3.16,486.7,0.96
9,Convolution,Out-of-Order,3.08,468.7,0.95,1,2.16,3.12,488.4,0.95
10,Convolution,Out-of-Order,3.24,498.8,0.93,1,2.27,3.27,475.4,0.93
1,Convolution,Out-of-Order,3.18,499.7,0.95,1,2.23,3.2,517.4,0.94
2,Convolution,Out-of-Order,2.94,506.5,0.96,1,2.06,2.94,527.8,0.95
3,Convolution,Out-of-Order,3.22,492.8,0.95,1,2.25,3.13,502.1,0.95
4,Convolution,Out-of-Order,3.22,502.3,0.94,1,2.26,3.17,491.4,0.93
