Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
9,Radix,In-Order,2.37,300.0,0.88,0,1.19,2.38,303.8,0.87
10,Radix,In-Order,2.4,287.8,0.87,0,1.2,2.39,291.6,0.87
1,Radix,In-Order,2.36,290.4,0.89,0,1.18,2.35,288.4,0.9
2,Radix,In-Order,2.35,292.5,0.87,0,1.18,2.34,284.6,0.87
3,Radix,In-Order,2.4,298.4,0.89,0,1.2,2.4,308.9,0.89
4,Radix,In-Order,2.38,309.3,0.88,0,1.19,2.37,313.8,0.86
5,Radix,In-Order,2.35,300.8,0.88,0,1.18,2.38,304.5,0.89
6,Radix,In-Order,2.32,301.4,0.89,0,1.16,2.3,305.9,0.89
7,Radix,In-Order,2.39,306.8,0.89,0,1.2,2.39,310.3,0.91
8,Radix,In-Order,2.35,327.8,0.88,0,1.18,2.34,336.8,0.89
9,Radix,In-Order,2.44,297.8,0.88,0,1.22,2.42,297.9,0.87
10,Radix,In-Order,2.41,309.4,0.89,0,1.2,2.39,312.3,0.88
1,Radix,Out-of-Order,2.93,447.3,0.93,1,2.05,2.95,458.0,0.92
2,Radix,Out-of-Order,2.98,405.2,0.93,1,2.08,2.94,396.9,0.94
3,Radix,Out-of-Order,3.01,413.6,0.94,1,2.11,3.02,408.6,0.93
4,Radix,Out-of-Order,3.01,427.4,0.93,1,2.1,2.98,437.2,0.92
5,Radix,Out-of-Order,2.89,430.6,0.92,1,2.02,2.81,421.2,0.91
6,Radix,Out-of-Order,2.92,435.6,0.94,1,2.05,2.93,444.3,0.95
7,Radix,Out-of-Order,3.06,419.9,0.94,1,2.15,3.09,412.0,0.94
8,Radix,Out-of-Order,2.96,440.0,0.92,1,2.07,2.94,427.9,0.93
9,Radix,Out-of-Order,3.04,421.2,0.94,1,2.13,3.09,425.5,0.93
10,Radix,Out-of-Order,3.0,433.6,0.93,1,2.1,2.98,429.6,0.92
1,Radix,Out-of-Order,3.08,447.4,0.94,1,2.16,3.04,456.4,0.94
2,Radix,Out-of-Order,2.96,422.5,0.93,1,2.07,2.96,419.2,0.93
3,Radix,Out-of-Order,3.08,415.8,0.92,1,2.16,3.08,407.8,0.92
4,Radix,Out-of-Order,3.16,376.0,0.92,1,2.21,3.16,376.9,0.92
5,Radix,Out-of-Order,2.89,433.8,0.93,1,2.02,2.93,415.4,0.93
6,Radix,Out-of-Order,2.81,437.0,0.93,1,1.97,2.83,438.6,0.93
7,Radix,Out-of-Order,2.98,450.8,0.94,1,2.09,3.02,440.7,0.94
8,Radix,Out-of-Order,2.92,396.1,0.92,1,2.05,2.85,396.4,0.92
9,Radix,Out-of-Order,2.99,432.9,0.92,1,2.09,3.02,429.8,0.91
10,Radix,Out-of-Order,3.06,455.7,0.92,1,2.14,3.04,465.1,0.91
1,Radix,Out-of-Order,3.07,433.2,0.92,1,2.15,3.1,429.9,0.92
2,Radix,Out-of-Order,2.97,422.5,0.94,1,2.08,2.98,427.1,0.94
3,Radix,Out-of-Order,2.94,446.1,0.93,1,2.06,2.92,452.3,0.93
4,Radix,Out-of-Order,3.01,422.2,0.92,1,2.11,3.0,420.1,0.92
5,Radix,Out-of-Order,2.86,455.4,0.93,1,2.0,2.85,452.0,0.92
6,Radix,Out-of-Order,2.95,395.2,0.93,1,2.07,2.97,398.1,0.93
7,Radix,Out-of-Order,3.08,407.0,0.92,1,2.16,3.07,403.2,0.91
8,Radix,Out-of-Order,2.98,452.9,0.94,1,2.08,2.92,458.4,0.94
9,Radix,Out-of-Order,3.07,429.2,0.93,1,2.15,3.09,418.2,0.93
10,Radix,Out-of-Order,3.19,413.7,0.94,1,2.23,3.13,400.4,0.94
1,Radix,Out-of-Order,3.03,405.1,0.94,1,2.12,3.02,411.9,0.95
2,Radix,Out-of-Order,2.86,426.3,0.94,1,2.0,2.83,425.4,0.95
3,Radix,Out-of-Order,3.0,403.9,0.93,1,2.1,2.97,400.1,0.93
4,Radix,Out-of-Order,2.91,467.6,0.92,1,2.03,2.91,459.7,0.92
5,Radix,Out-of-Order,2.95,412.8,0.93,1,2.06,2.98,408.6,0.92
6,Radix,Out-of-Order,2.95,425.1,0.93,1,2.07,2.97,452.3,0.93
7,Radix,Out-of-Order,2.88,424.5,0.94,1,2.01,2.82,435.0,0.94
8,Radix,Out-of-Order,2.91,404.2,0.93,1,2.03,2.91,400.4,0.9
9,Radix,Out-of-Order,3.05,425.8,0.93,1,2.13,3.03,439.5,0.93
10,Radix,Out-of-Order,3.02,449.8,0.92,1,2.12,3.05,455.3,0.92
1,Radix,Out-of-Order,3.04,429.0,0.93,1,2.13,3.07,438.3,0.94
2,Radix,Out-of-Order,2.94,439.2,0.93,1,2.06,2.93,435.6,0.93
3,Radix,Out-of-Order,3.07,455.0,0.93,1,2.15,3.01,441.9,0.93
4,Radix,Out-of-Order,3.07,426.4,0.94,1,2.15,3.05,436.0,0.93
5,Radix,Out-of-Order,3.05,442.5,0.93,1,2.13,3.06,454.8,0.93
6,Radix,Out-of-Order,3.08,421.1,0.93,1,2.16,3.07,423.2,0.92
7,Radix,Out-of-Order,2.99,457.2,0.94,1,2.09,2.98,454.4,0.93
8,Radix,Out-of-Order,3.01,444.6,0.92,1,2.11,3.06,449.1,0.92
9,Radix,Out-of-Order,2.8,385.4,0.93,1,1.96,2.77,386.5,0.92
10,Radix,Out-of-Order,2.9,440.1,0.94,1,2.03,2.99,442.9,0.93
1,Radix,Out-of-Order,2.97,462.4,0.92,1,2.08,2.96,464.0,0.92
2,Radix,Out-of-Order,3.09,420.6,0.94,1,2.16,3.1,420.1,0.93
3,Radix,Out-of-Order,3.17,460.3,0.92,1,2.22,3.17,457.9,0.91
4,Radix,Out-of-Order,2.8,432.5,0.92,1,1.96,2.74,433.9,0.93
5,Radix,Out-of-Order,3.03,455.2,0.94,1,2.12,3.05,442.5,0.93
6,Radix,Out-of-Order,2.98,427.4,0.94,1,2.09,2.99,436.2,0.93
7,Radix,Out-of-Order,3.06,419.1,0.94,1,2.14,3.08,404.2,0.94
8,Radix,Out-of-Order,2.95,438.6,0.94,1,2.07,2.94,436.7,0.94
9,Radix,Out-of-Order,3.05,437.5,0.94,1,2.14,3.06,431.8,0.93
10,Radix,Out-of-Order,3.01,445.6,0.94,1,2.1,3.07,445.3,0.94
1,Radix,Out-of-Order,3.06,430.0,0.92,1,2.14,3.08,431.4,0.93
2,Radix,Out-of-Order,3.06,429.5,0.92,1,2.14,3.1,425.9,0.93
3,Radix,Out-of-Order,2.95,442.1,0.94,1,2.07,2.96,432.3,0.95
4,Radix,Out-of-Order,3.08,421.7,0.94,1,2.15,3.11,415.0,0.94
5,Radix,Out-of-Order,2.99,435.4,0.94,1,2.09,2.99,435.8,0.94
6,Radix,Out-of-Order,2.9,413.2,0.94,1,2.03,2.95,422.6,0.94
7,Radix,Out-of-Order,3.05,428.5,0.92,1,2.13,3.04,427.6,0.93
8,Radix,Out-of-Order,2.9,424.6,0.92,1,2.03,2.97,426.4,0.92
9,Radix,Out-of-Order,2.88,403.8,0.93,1,2.01,2.88,409.6,0.93
10,Radix,Out-of-Order,2.97,423.3,0.94,1,2.08,2.96,416.3,0.95
1,Radix,Out-of-Order,3.13,420.6,0.93,1,2.19,3.19,415.0,0.93
2,Radix,Out-of-Order,2.96,415.9,0.93,1,2.07,2.95,433.4,0.93
3,Radix,Out-of-Order,2.97,406.2,0.93,1,2.08,2.96,406.6,0.94
4,Radix,Out-of-Order,3.03,440.1,0.94,1,2.12,3.02,445.6,0.94
5,Radix,Out-of-Order,3.0,470.0,0.94,1,2.1,2.94,472.0,0.95
6,Radix,Out-of-Order,3.21,438.4,0.94,1,2.25,3.22,468.0,0.94
7,Radix,Out-of-Order,3.04,437.2,0.93,1,2.13,3.04,448.6,0.94
8,Radix,Out-of-Order,2.97,458.2,0.94,1,2.08,3.02,445.9,0.94
9,Radix,Out-of-Order,2.91,451.1,0.92,1,2.04,2.91,451.2,0.91
10,Radix,Out-of-Order,2.88,439.8,0.93,1,2.01,2.93,442.4,0.94
1,Radix,Out-of-Order,2.84,401.7,0.93,1,1.99,2.8,394.9,0.94
2,Radix,Out-of-Order,3.06,422.3,0.94,1,2.14,3.08,437.1,0.95
3,Radix,Out-of-Order,2.92,411.3,0.92,1,2.05,2.89,424.2,0.92
4,Radix,Out-of-Order,3.03,410.0,0.92,1,2.12,3.03,411.4,0.91
5,Radix,Out-of-Order,2.94,436.2,0.94,1,2.06,2.91,439.7,0.95
6,Radix,Out-of-Order,3.09,415.0,0.93,1,2.16,3.08,424.9,0.92
7,Radix,Out-of-Order,2.95,455.2,0.94,1,2.06,2.98,453.3,0.93
8,Radix,Out-of-Order,3.07,445.6,0.94,1,2.15,3.12,449.0,0.95
9,Radix,Out-of-Order,3.16,471.8,0.92,1,2.21,3.21,466.1,0.91
10,Radix,Out-of-Order,2.95,406.9,0.94,1,2.07,2.91,417.5,0.95
1,Radix,Out-of-Order,3.02,413.0,0.93,1,2.11,3.02,406.3,0.95
2,Radix,Out-of-Order,3.12,402.3,0.94,1,2.19,3.07,407.4,0.94
3,Radix,Out-of-Order,3.07,436.6,0.94,1,2.15,3.1,433.8,0.95
4,Radix,Out-of-Order,3.23,417.5,0.94,1,2.26,3.21,437.8,0.96
5,Radix,Out-of-Order,3.04,413.5,0.94,1,2.13,3.0,385.8,0.94
6,Radix,Out-of-Order,3.14,436.6,0.92,1,2.2,3.15,450.0,0.93
7,Radix,Out-of-Order,3.13,445.3,0.94,1,2.19,3.16,470.4,0.93
8,Radix,Out-of-Order,3.02,396.1,0.92,1,2.11,3.02,398.6,0.93
9,Radix,Out-of-Order,3.04,428.8,0.93,1,2.13,2.99,429.3,0.92
10,Radix,Out-of-Order,3.18,433.5,0.94,1,2.23,3.11,438.1,0.95
1,Radix,Out-of-Order,2.98,455.4,0.94,1,2.09,2.99,459.1,0.95
2,Radix,Out-of-Order,2.92,437.2,0.94,1,2.05,2.88,443.7,0.94
3,Radix,Out-of-Order,3.16,410.2,0.93,1,2.21,3.14,410.7,0.92
4,Radix,Out-of-Order,2.95,402.5,0.94,1,2.07,2.97,409.4,0.94
5,Radix,Out-of-Order,3.03,426.4,0.94,1,2.12,2.99,430.1,0.94
6,Radix,Out-of-Order,3.06,424.5,0.94,1,2.14,3.07,426.0,0.93
7,Radix,Out-of-Order,2.98,427.5,0.93,1,2.09,3.0,422.4,0.94
8,Radix,Out-of-Order,3.05,423.3,0.93,1,2.14,3.03,437.5,0.94
9,Radix,Out-of-Order,3.03,414.5,0.92,1,2.12,3.01,408.9,0.91
10,Radix,Out-of-Order,2.93,445.7,0.94,1,2.05,2.88,454.5,0.94
1,Radix,Out-of-Order,2.81,435.4,0.93,1,1.97,2.8,426.3,0.93
2,Radix,Out-of-Order,2.91,428.4,0.92,1,2.04,2.91,429.1,0.93
3,Radix,Out-of-Order,3.05,404.7,0.93,1,2.13,3.02,411.8,0.93
4,Radix,Out-of-Order,2.94,427.3,0.93,1,2.06,3.04,429.4,0.92
5,Radix,Out-of-Order,3.22,444.5,0.94,1,2.26,3.23,435.6,0.95
6,Radix,Out-of-Order,3.03,419.1,0.94,1,2.12,3.02,416.4,0.93
7,Radix,Out-of-Order,3.06,396.7,0.93,1,2.14,3.05,398.1,0.94
8,Radix,Out-of-Order,3.05,432.2,0.92,1,2.13,3.11,424.1,0.92
9,Radix,Out-of-Order,3.06,442.9,0.93,1,2.14,3.02,448.6,0.91
10,Radix,Out-of-Order,3.02,419.5,0.94,1,2.11,3.0,419.0,0.93
1,Radix,Out-of-Order,3.13,401.3,0.92,1,2.19,3.15,407.5,0.93
2,Radix,Out-of-Order,2.87,392.0,0.93,1,2.01,2.81,405.2,0.93
3,Radix,Out-of-Order,3.1,446.2,0.94,1,2.17,3.12,444.5,0.95
4,Radix,Out-of-Order,3.0,389.8,0.92,1,2.1,3.0,392.7,0.91
5,Radix,Out-of-Order,3.13,427.0,0.94,1,2.19,3.1,408.5,0.95
6,Radix,Out-of-Order,3.04,409.1,0.92,1,2.13,3.02,408.7,0.91
7,Radix,Out-of-Order,3.09,444.6,0.92,1,2.17,3.04,439.3,0.91
8,Radix,Out-of-Order,3.09,483.0,0.92,1,2.16,3.03,479.5,0.92
9,Radix,Out-of-Order,2.96,417.1,0.92,1,2.07,2.98,421.8,0.92
10,Radix,Out-of-Order,2.92,437.5,0.94,1,2.04,2.93,446.9,0.94
1,Radix,Out-of-Order,2.94,435.7,0.92,1,2.06,2.91,438.6,0.93
2,Radix,Out-of-Order,2.93,418.7,0.93,1,2.05,2.97,415.8,0.92
3,Radix,Out-of-Order,2.93,441.6,0.93,1,2.05,2.92,436.3,0.93
4,Radix,Out-of-Order,2.95,440.3,0.92,1,2.06,2.95,443.2,0.92
5,Radix,Out-of-Order,3.05,409.5,0.94,1,2.14,3.07,418.8,0.93
6,Radix,Out-of-Order,3.05,429.1,0.92,1,2.14,3.1,443.1,0.93
7,Radix,Out-of-Order,2.77,477.8,0.94,1,1.94,2.73,479.4,0.93
8,Radix,Out-of-Order,3.02,420.4,0.94,1,2.12,3.02,423.6,0.94
9,Radix,Out-of-Order,2.94,489.3,0.92,1,2.06,2.97,504.9,0.93
10,Radix,Out-of-Order,3.12,419.2,0.92,1,2.18,3.1,413.4,0.93
1,Radix,Out-of-Order,3.04,441.5,0.94,1,2.13,3.03,444.0,0.94
2,Radix,Out-of-Order,3.04,438.7,0.93,1,2.13,3.03,433.5,0.93
3,Radix,Out-of-Order,2.93,462.4,0.94,1,2.05,2.91,465.8,0.93
4,Radix,Out-of-Order,3.02,423.7,0.94,1,2.12,3.03,423.7,0.93
5,Radix,Out-of-Order,2.98,434.6,0.92,1,2.08,2.98,416.4,0.92
6,Radix,Out-of-Order,3.0,429.2,0.93,1,2.1,3.05,440.9,0.94
7,Radix,Out-of-Order,3.22,445.4,0.94,1,2.25,3.16,440.4,0.95
8,Radix,Out-of-Order,2.88,416.5,0.92,1,2.01,2.84,433.9,0.92
9,Radix,Out-of-Order,3.02,378.3,0.92,1,2.12,2.99,373.7,0.92
10,Radix,Out-of-Order,2.97,430.3,0.93,1,2.08,2.97,431.1,0.93
1,Radix,Out-of-Order,3.12,427.9,0.93,1,2.18,3.14,426.9,0.93
2,Radix,Out-of-Order,3.01,426.3,0.92,1,2.11,3.02,426.8,0.92
3,Radix,Out-of-Order,3.05,456.2,0.93,1,2.13,3.09,455.6,0.93
4,Radix,Out-of-Order,2.93,449.8,0.93,1,2.05,2.96,446.1,0.93
5,Radix,Out-of-Order,2.9,392.1,0.94,1,2.03,2.92,393.6,0.95
6,Radix,Out-of-Order,2.9,429.5,0.94,1,2.03,2.85,421.5,0.95
7,Radix,Out-of-Order,2.95,424.8,0.92,1,2.07,2.93,420.3,0.92
8,Radix,Out-of-Order,3.06,401.4,0.92,1,2.15,3.1,405.4,0.91
9,Radix,Out-of-Order,3.21,421.6,0.93,1,2.25,3.17,424.8,0.92
10,Radix,Out-of-Order,3.06,429.0,0.94,1,2.14,3.11,430.8,0.93
1,Radix,Out-of-Order,3.04,452.2,0.93,1,2.13,3.02,462.5,0.94
2,Radix,Out-of-Order,3.03,447.1,0.93,1,2.12,2.98,441.1,0.95
3,Radix,Out-of-Order,2.95,407.6,0.93,1,2.07,2.95,412.0,0.93
4,Radix,Out-of-Order,3.03,449.3,0.94,1,2.12,3.02,449.5,0.94
5,Radix,Out-of-Order,3.11,436.8,0.94,1,2.18,3.12,437.1,0.95
6,Radix,Out-of-Order,2.95,444.6,0.92,1,2.06,2.97,437.2,0.93
7,Radix,Out-of-Order,3.14,416.4,0.94,1,2.2,3.18,407.5,0.94
8,Radix,Out-of-Order,3.18,426.3,0.93,1,2.23,3.12,437.6,0.92
9,Radix,Out-of-Order,3.04,430.3,0.92,1,2.13,3.03,419.5,0.91
10,Radix,Out-of-Order,3.01,422.1,0.93,1,2.1,3.05,416.8,0.93
1,Radix,Out-of-Order,3.09,443.5,0.93,1,2.17,3.12,436.3,0.93
2,Radix,Out-of-Order,3.06,421.3,0.93,1,2.14,3.01,433.8,0.93
3,Radix,Out-of-Order,2.95,429.2,0.92,1,2.07,2.96,428.5,0.91
4,Radix,Out-of-Order,3.18,431.8,0.93,1,2.22,3.17,422.2,0.92
5,Radix,Out-of-Order,2.97,458.1,0.94,1,2.08,3.02,445.5,0.93
6,Radix,Out-of-Order,3.08,438.7,0.94,1,2.15,3.07,454.9,0.95
7,Radix,Out-of-Order,3.01,420.7,0.94,1,2.11,2.97,424.9,0.94
8,Radix,Out-of-Order,2.87,412.1,0.93,1,2.01,2.94,416.5,0.93
9,Radix,Out-of-Order,2.92,428.6,0.93,1,2.05,2.89,422.9,0.94
10,Radix,Out-of-Order,3.0,415.4,0.93,1,2.1,3.03,398.8,0.93
1,Radix,Out-of-Order,2.95,428.0,0.92,1,2.06,2.99,414.8,0.92
2,Radix,Out-of-Order,3.03,452.6,0.92,1,2.12,3.06,452.7,0.92
3,Radix,Out-of-Order,3.03,444.4,0.93,1,2.12,2.97,440.2,0.92
4,Radix,Out-of-Order,3.03,423.3,0.93,1,2.12,3.01,428.1,0.92
5,Radix,Out-of-Order,2.97,382.6,0.93,1,2.08,2.94,353.0,0.92
6,Radix,Out-of-Order,3.01,447.8,0.93,1,2.11,3.0,451.7,0.93
7,Radix,Out-of-Order,2.93,444.1,0.93,1,2.05,2.92,444.4,0.93
8,Radix,Out-of-Order,3.02,423.4,0.92,1,2.12,3.04,413.9,0.92
9,Radix,Out-of-Order,3.05,458.3,0.94,1,2.13,3.11,457.4,0.93
10,Radix,Out-of-Order,2.96,428.6,0.94,1,2.07,2.98,434.3,0.94
1,Radix,Out-of-Order,3.0,432.9,0.93,1,2.1,3.01,439.5,0.93
2,Radix,Out-of-Order,3.06,437.4,0.92,1,2.14,3.05,434.3,0.92
3,Radix,Out-of-Order,3.02,437.4,0.94,1,2.11,3.02,428.0,0.94
4,Radix,Out-of-Order,3.05,420.1,0.92,1,2.13,3.1,422.0,0.93
5,Radix,Out-of-Order,3.07,448.0,0.94,1,2.15,3.1,447.4,0.93
6,Radix,Out-of-Order,2.8,470.6,0.93,1,1.96,2.8,473.2,0.93
7,Radix,Out-of-Order,3.11,427.0,0.94,1,2.17,3.12,428.2,0.95
8,Radix,Out-of-Order,3.05,431.8,0.93,1,2.13,3.02,417.8,0.93
9,Radix,Out-of-Order,2.96,405.3,0.92,1,2.07,2.96,411.0,0.92
10,Radix,Out-of-Order,3.15,429.3,0.92,1,2.21,3.11,424.8,0.94
1,Radix,Out-of-Order,2.95,426.1,0.94,1,2.07,2.96,431.5,0.94
2,Radix,Out-of-Order,3.11,421.4,0.92,1,2.18,3.1,409.3,0.93
3,Radix,Out-of-Order,2.84,440.6,0.94,1,1.99,2.83,447.1,0.95
4,Radix,Out-of-Order,3.11,438.7,0.93,1,2.18,3.11,450.6,0.94
5,Radix,Out-of-Order,2.98,426.0,0.92,1,2.09,2.95,419.9,0.91
6,Radix,Out-of-Order,2.95,429.1,0.93,1,2.07,2.99,437.7,0.92
7,Radix,Out-of-Order,3.01,403.9,0.92,1,2.11,3.04,407.4,0.92
8,Radix,Out-of-Order,3.01,419.2,0.94,1,2.1,3.04,417.4,0.95
9,Radix,Out-of-Order,2.89,448.8,0.94,1,2.02,2.82,456.7,0.93
10,Radix,Out-of-Order,3.05,435.7,0.92,1,2.13,2.96,444.0,0.93
1,Radix,Out-of-Order,2.97,448.9,0.94,1,2.08,2.96,443.5,0.95
2,Radix,Out-of-Order,2.98,399.7,0.92,1,2.09,2.95,396.0,0.93
3,Radix,Out-of-Order,2.92,429.8,0.92,1,2.05,2.84,429.3,0.91
4,Radix,Out-of-Order,3.04,435.2,0.93,1,2.13,3.1,452.3,0.94
5,Radix,Out-of-Order,2.86,405.8,0.92,1,2.0,2.89,404.4,0.92
6,Radix,Out-of-Order,3.09,412.7,0.94,1,2.16,3.11,420.8,0.94
7,Radix,Out-of-Order,3.07,416.6,0.93,1,2.15,3.13,420.2,0.93
8,Radix,Out-of-Order,3.01,438.6,0.92,1,2.11,3.01,429.0,0.92
9,Radix,Out-of-Order,2.91,455.3,0.94,1,2.04,2.97,456.8,0.93
10,Radix,Out-of-Order,3.0,392.7,0.94,1,2.1,3.0,385.0,0.93
1,Radix,Out-of-Order,3.08,406.0,0.93,1,2.16,3.02,409.4,0.95
2,Radix,Out-of-Order,3.16,430.9,0.92,1,2.21,3.2,428.2,0.91
3,Radix,Out-of-Order,2.96,459.5,0.93,1,2.07,2.98,468.6,0.93
4,Radix,Out-of-Order,3.01,464.8,0.92,1,2.11,3.03,465.5,0.91
5,Radix,Out-of-Order,3.04,408.5,0.92,1,2.13,3.07,411.5,0.92
6,Radix,Out-of-Order,2.91,444.8,0.94,1,2.04,2.89,440.0,0.93
7,Radix,Out-of-Order,2.91,434.1,0.93,1,2.03,2.84,407.3,0.92
8,Radix,Out-of-Order,3.07,423.3,0.94,1,2.15,3.05,430.4,0.95
9,Radix,Out-of-Order,2.86,451.9,0.92,1,2.0,2.79,449.7,0.91
10,Radix,Out-of-Order,2.92,435.8,0.94,1,2.05,2.93,436.5,0.95
1,Radix,Out-of-Order,2.97,422.9,0.94,1,2.08,3.07,412.7,0.94
2,Radix,Out-of-Order,2.92,417.2,0.94,1,2.04,2.93,396.2,0.94
3,Radix,Out-of-Order,2.99,469.0,0.92,1,2.09,3.02,469.7,0.92
4,Radix,Out-of-Order,2.97,425.6,0.92,1,2.08,2.91,419.9,0.92
5,Radix,Out-of-Order,3.07,423.1,0.92,1,2.15,3.1,431.5,0.93
6,Radix,Out-of-Order,2.96,429.1,0.92,1,2.07,3.0,425.8,0.92
7,Radix,Out-of-Order,2.99,421.1,0.93,1,2.09,3.0,427.4,0.94
8,Radix,Out-of-Order,2.95,427.7,0.92,1,2.07,2.89,405.2,0.91
9,Radix,Out-of-Order,2.98,434.6,0.94,1,2.08,2.96,435.3,0.93
10,Radix,Out-of-Order,2.92,463.8,0.92,1,2.05,2.95,461.1,0.93
1,Radix,Out-of-Order,2.96,415.5,0.92,1,2.07,2.92,410.9,0.92
2,Radix,Out-of-Order,2.93,476.3,0.93,1,2.05,2.91,469.2,0.92
3,Radix,Out-of-Order,2.92,418.4,0.92,1,2.05,2.89,421.4,0.93
4,Radix,Out-of-Order,3.12,421.2,0.93,1,2.18,3.15,425.7,0.94
5,Radix,Out-of-Order,2.82,442.6,0.93,1,1.98,2.82,440.8,0.94
6,Radix,Out-of-Order,2.99,441.2,0.93,1,2.09,2.99,436.5,0.92
7,Radix,Out-of-Order,2.93,443.3,0.93,1,2.05,2.85,448.4,0.94
8,Radix,Out-of-Order,2.95,428.4,0.92,1,2.06,2.88,435.8,0.92
9,Radix,Out-of-Order,3.06,446.5,0.93,1,2.14,3.03,456.2,0.93
10,Radix,Out-of-Order,2.96,436.4,0.92,1,2.07,2.93,434.2,0.93
1,Radix,Out-of-Order,3.05,435.5,0.92,1,2.13,3.02,427.2,0.92
2,Radix,Out-of-Order,3.15,441.2,0.92,1,2.2,3.14,438.7,0.92
3,Radix,Out-of-Order,3.1,425.7,0.92,1,2.17,3.06,433.3,0.9
4,Radix,Out-of-Order,3.02,436.9,0.93,1,2.11,2.96,440.3,0.95
5,Radix,Out-of-Order,3.02,398.3,0.92,1,2.11,3.01,416.0,0.92
6,Radix,Out-of-Order,3.02,388.3,0.93,1,2.11,3.03,392.2,0.93
7,Radix,Out-of-Order,2.97,403.6,0.94,1,2.08,2.96,407.6,0.95
8,Radix,Out-of-Order,3.04,414.3,0.92,1,2.13,3.05,409.4,0.91
9,Radix,Out-of-Order,2.91,416.7,0.93,1,2.04,2.93,414.7,0.93
10,Radix,Out-of-Order,2.95,413.5,0.92,1,2.06,2.97,431.6,0.93
1,Radix,Out-of-Order,3.05,385.2,0.93,1,2.13,3.04,379.1,0.91
2,Radix,Out-of-Order,3.01,457.3,0.94,1,2.11,3.01,461.2,0.95
3,Radix,Out-of-Order,2.98,417.2,0.94,1,2.08,3.01,407.6,0.95
4,Radix,Out-of-Order,2.91,435.5,0.92,1,2.04,2.9,423.8,0.92
5,Radix,Out-of-Order,3.07,416.5,0.92,1,2.15,3.05,407.4,0.92
6,Radix,Out-of-Order,2.99,440.0,0.93,1,2.09,3.06,436.6,0.92
7,Radix,Out-of-Order,3.06,452.8,0.93,1,2.14,3.11,441.9,0.94
8,Radix,Out-of-Order,3.02,438.0,0.93,1,2.12,3.08,432.8,0.94
9,Radix,Out-of-Order,3.07,460.3,0.93,1,2.15,3.06,466.7,0.93
10,Radix,Out-of-Order,3.01,430.9,0.93,1,2.1,2.99,420.3,0.92
1,Radix,Out-of-Order,2.94,452.9,0.92,1,2.06,2.96,444.1,0.93
2,Radix,Out-of-Order,3.08,451.2,0.94,1,2.15,3.11,479.0,0.94
3,Radix,Out-of-Order,2.85,433.8,0.93,1,2.0,2.88,449.4,0.92
4,Radix,Out-of-Order,3.02,428.4,0.93,1,2.11,2.98,424.0,0.92
5,Radix,Out-of-Order,2.94,440.9,0.93,1,2.06,2.96,446.4,0.94
6,Radix,Out-of-Order,2.97,434.9,0.94,1,2.08,2.9,445.4,0.94
7,Radix,Out-of-Order,3.01,456.8,0.94,1,2.11,3.03,444.8,0.94
8,Radix,Out-of-Order,3.09,427.9,0.93,1,2.16,3.1,422.3,0.94
9,Radix,Out-of-Order,2.98,420.6,0.92,1,2.09,3.08,403.0,0.92
10,Radix,Out-of-Order,2.93,448.5,0.92,1,2.05,2.97,446.3,0.91
1,Radix,Out-of-Order,2.84,402.4,0.94,1,1.99,2.83,397.0,0.94
2,Radix,Out-of-Order,3.09,404.2,0.92,1,2.16,3.08,403.2,0.91
3,Radix,Out-of-Order,3.0,454.3,0.93,1,2.1,2.96,465.7,0.93
4,Radix,Out-of-Order,3.02,434.6,0.94,1,2.11,3.06,439.3,0.94
5,Radix,Out-of-Order,2.93,414.2,0.92,1,2.05,2.94,412.1,0.93
6,Radix,Out-of-Order,3.13,409.4,0.94,1,2.19,3.12,408.6,0.94
7,Radix,Out-of-Order,2.92,391.6,0.94,1,2.05,2.88,395.3,0.95
8,Radix,Out-of-Order,3.11,417.4,0.93,1,2.17,3.16,420.4,0.92
9,Radix,Out-of-Order,2.95,410.1,0.92,1,2.07,3.02,428.5,0.92
10,Radix,Out-of-Order,2.97,437.5,0.92,1,2.08,2.96,456.3,0.92
1,Radix,Out-of-Order,3.0,462.6,0.93,1,2.1,3.04,465.3,0.95
2,Radix,Out-of-Order,3.03,450.3,0.93,1,2.12,3.02,445.1,0.93
3,Radix,Out-of-Order,3.03,464.0,0.94,1,2.12,3.01,468.1,0.94
4,Radix,Out-of-Order,2.92,426.6,0.93,1,2.05,2.92,434.4,0.94
5,Radix,Out-of-Order,3.05,417.8,0.93,1,2.14,3.07,423.0,0.93
6,Radix,Out-of-Order,2.93,426.5,0.92,1,2.05,2.9,424.7,0.91
7,Radix,Out-of-Order,2.89,417.3,0.93,1,2.02,2.87,420.1,0.93
8,Radix,Out-of-Order,2.87,442.8,0.92,1,2.01,2.77,446.8,0.92
9,Radix,Out-of-Order,3.07,452.9,0.92,1,2.15,3.06,448.6,0.92
10,Radix,Out-of-Order,3.01,411.7,0.94,1,2.11,2.99,412.2,0.93
1,Radix,Out-of-Order,2.97,451.3,0.92,1,2.08,2.96,454.0,0.93
2,Radix,Out-of-Order,3.0,424.5,0.94,1,2.1,2.98,434.9,0.96
3,Radix,Out-of-Order,2.94,387.7,0.94,1,2.06,2.99,377.6,0.95
4,Radix,Out-of-Order,3.06,430.5,0.92,1,2.14,3.02,430.4,0.94
5,Radix,Out-of-Order,2.89,414.5,0.93,1,2.02,2.86,412.5,0.92
