Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
3,FFT,In-Order,1.21,322.6,0.83,0,0.6,1.22,316.5,0.82
4,FFT,In-Order,1.23,330.5,0.85,0,0.61,1.24,331.8,0.84
5,FFT,In-Order,1.23,325.3,0.83,0,0.62,1.23,324.2,0.82
6,FFT,In-Order,1.19,320.3,0.86,0,0.59,1.15,319.9,0.86
7,FFT,In-Order,1.2,335.7,0.86,0,0.6,1.22,335.3,0.87
8,FFT,In-Order,1.08,328.2,0.86,0,0.54,1.11,335.0,0.86
9,FFT,In-Order,1.25,325.3,0.85,0,0.63,1.26,325.8,0.86
10,FFT,In-Order,1.25,336.7,0.85,0,0.62,1.26,335.9,0.85
1,FFT,In-Order,1.29,321.8,0.85,0,0.64,1.28,318.8,0.86
2,FFT,In-Order,1.22,332.2,0.84,0,0.61,1.18,323.6,0.83
3,FFT,In-Order,1.14,320.1,0.86,0,0.57,1.1,318.5,0.86
4,FFT,In-Order,1.18,321.2,0.83,0,0.59,1.17,331.5,0.84
5,FFT,In-Order,1.19,320.9,0.86,0,0.59,1.17,313.0,0.86
6,FFT,In-Order,1.16,321.1,0.85,0,0.58,1.18,324.1,0.85
7,FFT,In-Order,1.29,325.2,0.84,0,0.64,1.31,327.0,0.84
8,FFT,In-Order,1.15,326.5,0.84,0,0.57,1.2,324.8,0.84
9,FFT,In-Order,1.19,321.0,0.84,0,0.6,1.2,322.6,0.84
10,FFT,In-Order,1.08,335.3,0.85,0,0.54,1.08,333.2,0.85
1,FFT,In-Order,1.22,320.8,0.85,0,0.61,1.2,323.7,0.85
2,FFT,In-Order,1.16,322.4,0.86,0,0.58,1.14,324.6,0.86
3,FFT,In-Order,1.17,321.8,0.84,0,0.58,1.15,323.1,0.82
4,FFT,In-Order,1.19,330.8,0.85,0,0.59,1.18,332.3,0.85
5,FFT,In-Order,1.2,322.4,0.84,0,0.6,1.17,316.4,0.84
6,FFT,In-Order,1.24,322.4,0.83,0,0.62,1.22,326.9,0.83
7,FFT,In-Order,1.22,321.7,0.84,0,0.61,1.22,326.6,0.85
8,FFT,In-Order,1.14,324.2,0.85,0,0.57,1.13,325.7,0.86
9,FFT,In-Order,1.2,320.5,0.85,0,0.6,1.18,327.2,0.85
10,FFT,In-Order,1.13,333.0,0.85,0,0.57,1.12,327.7,0.85
1,FFT,In-Order,1.15,322.5,0.84,0,0.57,1.17,317.6,0.83
2,FFT,In-Order,1.15,330.3,0.85,0,0.58,1.15,326.8,0.86
3,FFT,In-Order,1.18,326.2,0.85,0,0.59,1.2,329.6,0.85
4,FFT,In-Order,1.14,321.0,0.85,0,0.57,1.15,319.5,0.86
5,FFT,In-Order,1.15,325.4,0.86,0,0.58,1.16,318.9,0.86
6,FFT,In-Order,1.22,320.3,0.85,0,0.61,1.27,315.9,0.85
7,FFT,In-Order,1.21,330.3,0.85,0,0.61,1.19,329.9,0.85
8,FFT,In-Order,1.25,322.9,0.83,0,0.63,1.22,334.9,0.84
9,FFT,In-Order,1.25,321.9,0.85,0,0.62,1.2,325.3,0.85
10,FFT,In-Order,1.21,321.0,0.84,0,0.61,1.23,322.6,0.85
1,FFT,In-Order,1.13,321.9,0.85,0,0.57,1.12,327.2,0.86
2,FFT,In-Order,1.24,323.5,0.84,0,0.62,1.26,333.4,0.84
3,FFT,In-Order,1.17,325.3,0.84,0,0.59,1.17,336.1,0.84
4,FFT,In-Order,1.27,330.7,0.84,0,0.64,1.3,338.8,0.84
5,FFT,In-Order,1.15,321.6,0.85,0,0.57,1.14,322.8,0.85
6,FFT,In-Order,1.21,337.4,0.86,0,0.61,1.19,341.3,0.86
7,FFT,In-Order,1.15,323.0,0.85,0,0.58,1.12,318.2,0.84
8,FFT,In-Order,1.34,323.3,0.86,0,0.67,1.34,320.6,0.87
9,FFT,In-Order,1.18,326.0,0.85,0,0.59,1.16,326.3,0.85
10,FFT,In-Order,1.21,322.0,0.85,0,0.6,1.15,323.4,0.84
1,FFT,In-Order,1.23,333.8,0.85,0,0.62,1.28,338.2,0.85
2,FFT,In-Order,1.18,331.5,0.84,0,0.59,1.19,335.1,0.84
3,FFT,In-Order,1.15,334.2,0.84,0,0.57,1.09,328.7,0.85
4,FFT,In-Order,1.18,329.3,0.85,0,0.59,1.18,322.8,0.84
5,FFT,In-Order,1.18,320.5,0.84,0,0.59,1.16,318.9,0.84
6,FFT,In-Order,1.21,324.0,0.84,0,0.61,1.22,325.1,0.84
7,FFT,In-Order,1.19,338.8,0.84,0,0.59,1.2,340.4,0.84
8,FFT,In-Order,1.25,326.8,0.86,0,0.62,1.21,323.8,0.85
9,FFT,In-Order,1.1,324.4,0.86,0,0.55,1.14,335.7,0.86
10,FFT,In-Order,1.15,328.4,0.84,0,0.57,1.1,334.0,0.84
1,FFT,In-Order,1.16,330.0,0.85,0,0.58,1.18,333.4,0.86
2,FFT,In-Order,1.19,323.3,0.86,0,0.59,1.2,322.7,0.86
3,FFT,In-Order,1.21,325.3,0.84,0,0.6,1.2,319.3,0.84
4,FFT,In-Order,1.16,329.7,0.84,0,0.58,1.19,332.4,0.85
5,FFT,In-Order,1.09,325.7,0.85,0,0.54,1.13,331.9,0.85
6,FFT,In-Order,1.11,324.1,0.85,0,0.55,1.12,322.4,0.85
7,FFT,In-Order,1.23,331.8,0.84,0,0.62,1.26,321.6,0.84
8,FFT,In-Order,1.2,332.2,0.85,0,0.6,1.19,327.2,0.86
9,FFT,In-Order,1.19,352.1,0.86,0,0.6,1.21,349.7,0.86
10,FFT,In-Order,1.23,337.5,0.84,0,0.61,1.27,334.4,0.84
1,FFT,In-Order,1.24,322.5,0.84,0,0.62,1.26,327.8,0.84
2,FFT,In-Order,1.19,322.6,0.86,0,0.6,1.2,322.8,0.86
3,FFT,In-Order,1.16,325.2,0.87,0,0.58,1.15,317.2,0.87
4,FFT,In-Order,1.21,320.1,0.85,0,0.61,1.18,315.2,0.85
5,FFT,In-Order,1.2,328.5,0.84,0,0.6,1.2,327.1,0.84
6,FFT,In-Order,1.22,321.3,0.86,0,0.61,1.22,320.8,0.85
7,FFT,In-Order,1.24,320.4,0.85,0,0.62,1.27,321.5,0.84
8,FFT,In-Order,1.11,322.2,0.86,0,0.56,1.13,320.5,0.87
9,FFT,In-Order,1.22,332.7,0.85,0,0.61,1.25,339.7,0.85
10,FFT,In-Order,1.21,320.7,0.84,0,0.6,1.21,330.0,0.84
1,FFT,In-Order,1.17,320.3,0.85,0,0.59,1.17,319.8,0.86
2,FFT,In-Order,1.26,321.0,0.85,0,0.63,1.22,310.6,0.85
3,FFT,In-Order,1.12,323.2,0.83,0,0.56,1.11,325.5,0.83
4,FFT,In-Order,1.16,321.0,0.85,0,0.58,1.14,317.9,0.84
5,FFT,In-Order,1.18,324.1,0.85,0,0.59,1.21,318.9,0.84
6,FFT,In-Order,1.24,326.9,0.84,0,0.62,1.26,330.3,0.84
7,FFT,In-Order,1.23,329.7,0.84,0,0.62,1.23,332.6,0.84
8,FFT,In-Order,1.22,321.2,0.87,0,0.61,1.23,332.7,0.86
9,FFT,In-Order,1.24,335.2,0.82,0,0.62,1.2,335.2,0.82
10,FFT,In-Order,1.26,328.5,0.85,0,0.63,1.25,322.8,0.86
1,FFT,In-Order,1.2,321.8,0.86,0,0.6,1.22,328.9,0.86
2,FFT,In-Order,1.26,320.9,0.84,0,0.63,1.3,325.0,0.84
3,FFT,In-Order,1.26,322.3,0.83,0,0.63,1.26,317.8,0.83
4,FFT,In-Order,1.28,322.5,0.86,0,0.64,1.27,321.7,0.86
5,FFT,In-Order,1.19,321.3,0.85,0,0.6,1.19,319.3,0.85
6,FFT,In-Order,1.28,323.0,0.86,0,0.64,1.29,324.4,0.86
7,FFT,In-Order,1.23,320.1,0.86,0,0.61,1.24,313.2,0.88
8,FFT,In-Order,1.21,321.3,0.84,0,0.61,1.24,313.4,0.83
9,FFT,In-Order,1.17,321.2,0.85,0,0.58,1.16,320.4,0.86
10,FFT,In-Order,1.14,326.6,0.85,0,0.57,1.19,329.0,0.84
1,FFT,In-Order,1.21,321.2,0.86,0,0.61,1.25,328.8,0.86
2,FFT,In-Order,1.24,320.8,0.86,0,0.62,1.2,315.6,0.86
3,FFT,In-Order,1.2,320.8,0.85,0,0.6,1.21,319.0,0.86
4,FFT,In-Order,1.28,323.3,0.87,0,0.64,1.31,326.4,0.88
5,FFT,In-Order,1.19,321.0,0.84,0,0.59,1.19,320.3,0.84
6,FFT,In-Order,1.29,345.6,0.85,0,0.65,1.33,348.7,0.86
7,FFT,In-Order,1.21,324.1,0.83,0,0.6,1.18,323.1,0.83
8,FFT,In-Order,1.15,320.1,0.85,0,0.58,1.17,323.4,0.86
9,FFT,In-Order,1.28,322.2,0.84,0,0.64,1.26,320.2,0.84
10,FFT,In-Order,1.05,321.5,0.84,0,0.52,1.07,320.1,0.84
1,FFT,In-Order,1.27,324.6,0.84,0,0.63,1.29,326.0,0.84
2,FFT,In-Order,1.25,332.1,0.85,0,0.63,1.26,324.7,0.85
3,FFT,In-Order,1.21,321.7,0.85,0,0.61,1.24,316.2,0.85
4,FFT,In-Order,1.2,320.8,0.84,0,0.6,1.23,328.7,0.84
5,FFT,In-Order,1.17,320.5,0.86,0,0.58,1.2,323.4,0.85
6,FFT,In-Order,1.15,330.2,0.85,0,0.57,1.17,329.3,0.85
7,FFT,In-Order,1.16,323.4,0.84,0,0.58,1.14,324.5,0.84
8,FFT,In-Order,1.24,324.5,0.85,0,0.62,1.25,325.1,0.84
9,FFT,In-Order,1.12,326.0,0.85,0,0.56,1.17,323.9,0.85
10,FFT,In-Order,1.2,322.0,0.85,0,0.6,1.25,324.6,0.85
1,FFT,In-Order,1.17,320.1,0.86,0,0.59,1.17,312.6,0.85
2,FFT,In-Order,1.24,320.6,0.87,0,0.62,1.26,327.8,0.87
3,FFT,In-Order,1.2,322.7,0.85,0,0.6,1.21,317.5,0.86
4,FFT,In-Order,1.27,322.6,0.84,0,0.64,1.29,327.1,0.84
5,FFT,In-Order,1.23,329.2,0.86,0,0.61,1.25,322.3,0.87
6,FFT,In-Order,1.26,320.9,0.84,0,0.63,1.24,322.7,0.84
7,FFT,In-Order,1.26,332.4,0.85,0,0.63,1.24,328.0,0.84
8,FFT,In-Order,1.14,328.2,0.86,0,0.57,1.16,320.4,0.86
9,FFT,In-Order,1.23,327.3,0.85,0,0.61,1.23,327.2,0.85
10,FFT,In-Order,1.07,328.5,0.84,0,0.53,1.08,324.8,0.84
1,FFT,In-Order,1.18,326.5,0.84,0,0.59,1.2,324.0,0.83
2,FFT,In-Order,1.18,322.7,0.85,0,0.59,1.23,325.3,0.87
3,FFT,In-Order,1.22,323.8,0.85,0,0.61,1.2,322.9,0.85
4,FFT,In-Order,1.25,320.3,0.85,0,0.62,1.3,318.4,0.85
5,FFT,In-Order,1.18,320.5,0.86,0,0.59,1.18,328.5,0.85
6,FFT,In-Order,1.12,320.1,0.84,0,0.56,1.15,324.4,0.85
7,FFT,In-Order,1.26,325.0,0.86,0,0.63,1.21,318.2,0.86
8,FFT,In-Order,1.18,327.2,0.86,0,0.59,1.17,324.1,0.87
9,FFT,In-Order,1.2,325.1,0.85,0,0.6,1.2,320.7,0.86
10,FFT,In-Order,1.32,320.2,0.84,0,0.66,1.33,317.4,0.84
1,FFT,In-Order,1.13,326.0,0.85,0,0.56,1.12,326.1,0.85
2,FFT,In-Order,1.23,328.7,0.84,0,0.61,1.2,322.2,0.85
3,FFT,In-Order,1.21,321.7,0.84,0,0.61,1.21,318.9,0.84
4,FFT,In-Order,1.19,337.9,0.84,0,0.6,1.23,337.8,0.84
5,FFT,In-Order,1.32,327.4,0.84,0,0.66,1.29,325.5,0.84
6,FFT,In-Order,1.25,321.7,0.84,0,0.63,1.25,322.6,0.84
7,FFT,In-Order,1.2,328.5,0.84,0,0.6,1.17,329.5,0.84
8,FFT,In-Order,1.19,323.7,0.84,0,0.6,1.23,325.8,0.84
9,FFT,In-Order,1.26,320.9,0.84,0,0.63,1.27,319.1,0.84
10,FFT,In-Order,1.25,320.9,0.85,0,0.62,1.24,325.2,0.85
1,FFT,In-Order,1.21,332.3,0.85,0,0.61,1.2,329.5,0.86
2,FFT,In-Order,1.14,322.0,0.84,0,0.57,1.15,322.2,0.84
3,FFT,In-Order,1.3,325.2,0.85,0,0.65,1.3,330.0,0.85
4,FFT,In-Order,1.3,325.8,0.84,0,0.65,1.29,319.9,0.85
5,FFT,In-Order,1.17,323.2,0.82,0,0.59,1.16,323.6,0.81
6,FFT,In-Order,1.18,320.4,0.84,0,0.59,1.21,317.5,0.83
7,FFT,In-Order,1.29,325.2,0.86,0,0.64,1.28,327.5,0.86
8,FFT,In-Order,1.21,324.0,0.84,0,0.61,1.22,329.8,0.83
9,FFT,In-Order,1.19,333.5,0.84,0,0.59,1.23,333.7,0.84
10,FFT,In-Order,1.23,321.2,0.86,0,0.61,1.25,320.4,0.86
1,FFT,In-Order,1.26,322.7,0.85,0,0.63,1.28,328.4,0.84
2,FFT,In-Order,1.19,324.3,0.84,0,0.6,1.16,322.4,0.85
3,FFT,In-Order,1.17,320.8,0.86,0,0.59,1.19,320.5,0.86
4,FFT,In-Order,1.23,322.5,0.84,0,0.61,1.21,313.0,0.85
5,FFT,In-Order,1.21,320.5,0.84,0,0.61,1.21,332.9,0.84
6,FFT,In-Order,1.2,325.1,0.83,0,0.6,1.16,333.4,0.84
7,FFT,In-Order,1.24,324.3,0.84,0,0.62,1.26,328.6,0.84
8,FFT,In-Order,1.25,322.1,0.84,0,0.63,1.27,315.2,0.84
9,FFT,In-Order,1.19,321.2,0.86,0,0.6,1.16,325.2,0.86
10,FFT,In-Order,1.23,325.5,0.86,0,0.61,1.21,326.3,0.86
1,FFT,In-Order,1.21,330.2,0.86,0,0.6,1.18,333.3,0.85
2,FFT,In-Order,1.21,325.9,0.84,0,0.61,1.2,326.9,0.84
3,FFT,In-Order,1.25,320.6,0.86,0,0.63,1.26,321.1,0.85
4,FFT,In-Order,1.3,337.2,0.87,0,0.65,1.28,344.5,0.86
5,FFT,In-Order,1.24,323.6,0.86,0,0.62,1.27,316.8,0.87
6,FFT,In-Order,1.23,335.2,0.84,0,0.61,1.29,332.6,0.84
7,FFT,In-Order,1.17,321.8,0.83,0,0.58,1.15,320.7,0.82
8,FFT,In-Order,1.15,327.9,0.84,0,0.57,1.12,328.4,0.84
9,FFT,In-Order,1.25,328.5,0.85,0,0.62,1.23,326.4,0.85
10,FFT,In-Order,1.21,320.7,0.84,0,0.6,1.2,322.3,0.84
1,FFT,In-Order,1.16,321.5,0.87,0,0.58,1.2,324.8,0.87
2,FFT,In-Order,1.08,329.2,0.85,0,0.54,1.05,335.8,0.85
3,FFT,In-Order,1.24,331.3,0.86,0,0.62,1.31,340.2,0.86
4,FFT,In-Order,1.26,320.2,0.84,0,0.63,1.24,322.4,0.84
5,FFT,In-Order,1.22,330.6,0.84,0,0.61,1.23,314.5,0.83
6,FFT,In-Order,1.15,322.4,0.86,0,0.57,1.14,331.6,0.86
7,FFT,In-Order,1.23,330.7,0.84,0,0.61,1.21,328.2,0.84
8,FFT,In-Order,1.16,321.2,0.86,0,0.58,1.17,317.1,0.86
9,FFT,In-Order,1.1,322.1,0.86,0,0.55,1.12,321.1,0.86
10,FFT,In-Order,1.22,323.2,0.86,0,0.61,1.18,315.8,0.86
1,FFT,In-Order,1.14,325.3,0.86,0,0.57,1.17,320.9,0.86
2,FFT,In-Order,1.3,326.1,0.84,0,0.65,1.3,323.3,0.84
3,FFT,In-Order,1.21,322.3,0.85,0,0.6,1.2,331.8,0.84
4,FFT,In-Order,1.18,323.1,0.85,0,0.59,1.18,325.7,0.85
5,FFT,In-Order,1.16,326.3,0.87,0,0.58,1.16,332.4,0.87
6,FFT,In-Order,1.25,328.9,0.85,0,0.63,1.27,336.7,0.86
7,FFT,In-Order,1.23,320.1,0.86,0,0.61,1.25,323.7,0.86
8,FFT,In-Order,1.25,320.2,0.86,0,0.63,1.24,326.8,0.86
9,FFT,In-Order,1.23,320.1,0.86,0,0.62,1.26,323.8,0.87
10,FFT,In-Order,1.24,322.8,0.86,0,0.62,1.24,328.3,0.87
1,FFT,In-Order,1.14,323.6,0.84,0,0.57,1.1,325.9,0.84
2,FFT,In-Order,1.24,323.7,0.84,0,0.62,1.24,322.0,0.85
3,FFT,In-Order,1.26,324.4,0.87,0,0.63,1.23,324.9,0.87
4,FFT,In-Order,1.11,327.8,0.84,0,0.56,1.1,329.1,0.83
5,FFT,In-Order,1.15,325.6,0.85,0,0.57,1.15,318.3,0.85
6,FFT,In-Order,1.19,321.3,0.86,0,0.6,1.19,326.8,0.85
7,FFT,In-Order,1.16,324.9,0.85,0,0.58,1.16,329.1,0.85
8,FFT,In-Order,1.28,322.7,0.84,0,0.64,1.3,317.8,0.83
9,FFT,In-Order,1.18,325.0,0.86,0,0.59,1.16,321.0,0.87
10,FFT,In-Order,1.24,323.1,0.86,0,0.62,1.23,325.2,0.85
1,FFT,In-Order,1.26,333.7,0.86,0,0.63,1.23,339.1,0.86
2,FFT,In-Order,1.12,320.2,0.86,0,0.56,1.14,321.1,0.87
3,FFT,In-Order,1.15,326.8,0.86,0,0.58,1.17,325.5,0.86
4,FFT,In-Order,1.15,323.5,0.86,0,0.58,1.18,321.2,0.86
5,FFT,In-Order,1.19,323.9,0.83,0,0.6,1.24,319.8,0.83
6,FFT,In-Order,1.19,321.5,0.86,0,0.6,1.23,318.3,0.86
7,FFT,In-Order,1.15,323.2,0.85,0,0.57,1.12,321.2,0.83
8,FFT,In-Order,1.13,320.7,0.85,0,0.56,1.11,322.2,0.85
9,FFT,In-Order,1.2,324.9,0.84,0,0.6,1.23,322.8,0.84
10,FFT,In-Order,1.22,324.0,0.84,0,0.61,1.2,321.7,0.83
1,FFT,In-Order,1.22,324.1,0.85,0,0.61,1.2,324.3,0.85
2,FFT,In-Order,1.24,320.9,0.85,0,0.62,1.24,315.5,0.85
3,FFT,In-Order,1.21,320.5,0.84,0,0.61,1.22,320.9,0.84
4,FFT,In-Order,1.21,324.2,0.85,0,0.6,1.24,325.5,0.85
5,FFT,In-Order,1.24,320.0,0.84,0,0.62,1.21,317.2,0.84
6,FFT,In-Order,1.23,325.3,0.86,0,0.62,1.25,320.8,0.86
7,FFT,In-Order,1.22,324.5,0.87,0,0.61,1.22,326.4,0.86
8,FFT,In-Order,1.19,320.7,0.85,0,0.59,1.15,319.6,0.86
9,FFT,In-Order,1.23,322.2,0.83,0,0.62,1.23,326.0,0.85
10,FFT,In-Order,1.16,327.6,0.83,0,0.58,1.16,329.3,0.84
1,FFT,In-Order,1.18,327.6,0.85,0,0.59,1.2,323.4,0.85
2,FFT,In-Order,1.18,323.3,0.87,0,0.59,1.22,321.0,0.86
3,FFT,In-Order,1.22,322.0,0.85,0,0.61,1.2,328.7,0.85
4,FFT,In-Order,1.22,320.4,0.86,0,0.61,1.22,320.9,0.85
5,FFT,In-Order,1.26,327.9,0.86,0,0.63,1.25,331.3,0.86
6,FFT,In-Order,1.18,325.6,0.86,0,0.59,1.17,334.5,0.86
7,FFT,In-Order,1.26,322.9,0.84,0,0.63,1.24,330.4,0.84
8,FFT,In-Order,1.24,322.1,0.84,0,0.62,1.23,329.9,0.85
9,FFT,In-Order,1.17,321.7,0.86,0,0.59,1.16,318.9,0.86
10,FFT,In-Order,1.2,325.3,0.84,0,0.6,1.22,323.1,0.84
1,FFT,In-Order,1.23,322.1,0.83,0,0.61,1.26,317.2,0.83
2,FFT,In-Order,1.23,332.5,0.86,0,0.61,1.21,326.3,0.85
3,FFT,In-Order,1.26,320.8,0.85,0,0.63,1.25,317.8,0.85
4,FFT,In-Order,1.18,327.1,0.85,0,0.59,1.2,328.0,0.86
5,FFT,In-Order,1.21,325.7,0.85,0,0.61,1.22,329.4,0.85
6,FFT,In-Order,1.19,325.5,0.85,0,0.59,1.21,325.2,0.85
7,FFT,In-Order,1.18,345.4,0.85,0,0.59,1.15,343.1,0.85
8,FFT,In-Order,1.25,325.0,0.85,0,0.62,1.27,322.6,0.85
9,FFT,In-Order,1.24,321.1,0.86,0,0.62,1.21,316.4,0.86
10,FFT,In-Order,1.16,345.3,0.87,0,0.58,1.21,347.0,0.87
1,FFT,In-Order,1.18,323.9,0.86,0,0.59,1.23,326.6,0.86
2,FFT,In-Order,1.23,320.1,0.86,0,0.62,1.23,316.4,0.86
3,FFT,In-Order,1.22,320.5,0.84,0,0.61,1.18,316.4,0.83
4,FFT,In-Order,1.28,324.4,0.85,0,0.64,1.25,321.9,0.86
5,FFT,In-Order,1.21,320.3,0.85,0,0.61,1.25,328.7,0.85
6,FFT,In-Order,1.22,333.5,0.85,0,0.61,1.21,328.3,0.85
7,FFT,In-Order,1.26,327.0,0.85,0,0.63,1.24,322.7,0.86
8,FFT,In-Order,1.17,320.9,0.84,0,0.59,1.16,313.1,0.85
9,FFT,In-Order,1.22,320.5,0.85,0,0.61,1.25,324.9,0.86
10,FFT,In-Order,1.25,320.9,0.86,0,0.62,1.24,319.4,0.86
1,FFT,In-Order,1.12,322.1,0.84,0,0.56,1.08,315.9,0.84
2,FFT,In-Order,1.21,337.8,0.85,0,0.6,1.23,336.3,0.85
3,FFT,In-Order,1.21,322.9,0.85,0,0.61,1.26,324.1,0.84
4,FFT,In-Order,1.21,333.7,0.85,0,0.61,1.27,341.3,0.85
5,FFT,In-Order,1.2,325.7,0.86,0,0.6,1.2,330.7,0.86
6,FFT,In-Order,1.16,323.7,0.85,0,0.58,1.16,330.6,0.85
7,FFT,In-Order,1.21,327.3,0.84,0,0.6,1.2,330.1,0.84
8,FFT,In-Order,1.22,321.1,0.85,0,0.61,1.18,320.0,0.86
9,FFT,In-Order,1.14,321.5,0.85,0,0.57,1.13,316.4,0.84
10,FFT,In-Order,1.23,329.4,0.84,0,0.62,1.21,333.1,0.84
1,FFT,In-Order,1.18,320.1,0.85,0,0.59,1.17,315.0,0.86
2,FFT,In-Order,1.2,321.9,0.83,0,0.6,1.17,319.8,0.83
3,FFT,In-Order,1.2,333.5,0.84,0,0.6,1.2,328.9,0.85
4,FFT,In-Order,1.25,323.2,0.85,0,0.62,1.27,332.9,0.85
5,FFT,In-Order,1.13,321.9,0.85,0,0.57,1.13,317.6,0.85
6,FFT,In-Order,1.21,325.0,0.85,0,0.61,1.23,326.6,0.85
7,FFT,In-Order,1.17,322.6,0.85,0,0.58,1.19,331.7,0.86
8,FFT,In-Order,1.3,328.0,0.86,0,0.65,1.27,324.7,0.87
9,FFT,In-Order,1.21,320.1,0.85,0,0.61,1.21,312.6,0.86
10,FFT,In-Order,1.14,321.1,0.85,0,0.57,1.12,334.3,0.85
1,FFT,In-Order,1.25,321.4,0.87,0,0.63,1.25,322.2,0.88
2,FFT,In-Order,1.16,321.6,0.83,0,0.58,1.16,310.8,0.83
3,FFT,In-Order,1.24,325.1,0.85,0,0.62,1.29,333.9,0.86
4,FFT,In-Order,1.2,320.3,0.85,0,0.6,1.22,317.2,0.86
5,FFT,In-Order,1.25,320.9,0.86,0,0.63,1.21,321.5,0.87
6,FFT,In-Order,1.22,320.4,0.87,0,0.61,1.23,321.1,0.87
7,FFT,In-Order,1.13,320.6,0.85,0,0.57,1.08,324.2,0.86
8,FFT,In-Order,1.27,320.8,0.86,0,0.63,1.27,317.9,0.86
9,FFT,In-Order,1.19,324.8,0.84,0,0.6,1.18,327.6,0.85
10,FFT,In-Order,1.18,322.9,0.83,0,0.59,1.18,322.9,0.84
1,FFT,In-Order,1.13,323.6,0.85,0,0.56,1.11,320.4,0.84
2,FFT,In-Order,1.26,331.4,0.85,0,0.63,1.27,337.8,0.85
3,FFT,In-Order,1.25,320.3,0.85,0,0.62,1.23,322.4,0.84
4,FFT,In-Order,1.18,326.1,0.86,0,0.59,1.23,331.0,0.86
5,FFT,In-Order,1.16,322.8,0.86,0,0.58,1.16,317.1,0.86
6,FFT,In-Order,1.26,326.2,0.86,0,0.63,1.22,328.8,0.86
7,FFT,In-Order,1.25,326.9,0.83,0,0.63,1.25,331.3,0.83
8,FFT,In-Order,1.1,322.0,0.86,0,0.55,1.11,322.8,0.85
9,FFT,In-Order,1.26,331.5,0.85,0,0.63,1.24,331.6,0.85
10,FFT,In-Order,1.15,320.7,0.85,0,0.58,1.14,323.9,0.86
1,FFT,In-Order,1.19,328.9,0.85,0,0.6,1.22,332.1,0.84
2,FFT,In-Order,1.21,324.2,0.84,0,0.61,1.24,323.0,0.84
3,FFT,In-Order,1.26,320.5,0.85,0,0.63,1.23,320.8,0.85
4,FFT,In-Order,1.23,321.8,0.88,0,0.61,1.23,318.4,0.88
5,FFT,In-Order,1.2,320.9,0.84,0,0.6,1.21,329.6,0.84
6,FFT,In-Order,1.2,336.7,0.85,0,0.6,1.21,341.2,0.85
7,FFT,In-Order,1.31,322.1,0.86,0,0.65,1.32,322.8,0.87
8,FFT,In-Order,1.16,322.2,0.84,0,0.58,1.14,319.3,0.84
9,FFT,In-Order,1.16,343.1,0.83,0,0.58,1.12,336.1,0.83
10,FFT,In-Order,1.25,321.3,0.87,0,0.62,1.23,320.7,0.86
1,FFT,In-Order,1.14,325.3,0.84,0,0.57,1.16,317.6,0.84
2,FFT,In-Order,1.2,321.6,0.87,0,0.6,1.23,323.5,0.86
3,FFT,In-Order,1.29,320.2,0.85,0,0.64,1.26,318.5,0.85
4,FFT,In-Order,1.2,323.7,0.82,0,0.6,1.18,321.1,0.81
5,FFT,In-Order,1.23,321.1,0.84,0,0.61,1.19,325.0,0.84
6,FFT,In-Order,1.3,322.8,0.84,0,0.65,1.35,325.6,0.85
7,FFT,In-Order,1.25,328.8,0.85,0,0.63,1.23,329.1,0.84
8,FFT,In-Order,1.24,323.9,0.86,0,0.62,1.28,329.9,0.87
9,FFT,In-Order,1.2,325.0,0.85,0,0.6,1.23,322.5,0.85
10,FFT,In-Order,1.19,324.1,0.83,0,0.59,1.19,321.8,0.83
1,FFT,In-Order,1.25,321.5,0.85,0,0.63,1.23,319.7,0.85
2,FFT,In-Order,1.16,337.1,0.86,0,0.58,1.16,335.7,0.86
3,FFT,In-Order,1.15,321.9,0.86,0,0.58,1.12,328.1,0.86
4,FFT,In-Order,1.23,327.7,0.85,0,0.62,1.18,321.7,0.86
5,FFT,In-Order,1.16,324.3,0.84,0,0.58,1.12,326.1,0.84
6,FFT,In-Order,1.22,320.2,0.87,0,0.61,1.18,318.7,0.87
7,FFT,In-Order,1.3,320.9,0.86,0,0.65,1.27,314.8,0.86
8,FFT,In-Order,1.23,324.0,0.86,0,0.61,1.24,317.8,0.86
9,FFT,In-Order,1.23,326.1,0.86,0,0.61,1.24,326.8,0.86
10,FFT,In-Order,1.22,323.9,0.86,0,0.61,1.2,328.9,0.87
1,FFT,In-Order,1.19,320.2,0.86,0,0.6,1.21,322.1,0.86
2,FFT,In-Order,1.17,322.0,0.86,0,0.59,1.2,331.9,0.86
3,FFT,In-Order,1.21,336.3,0.85,0,0.6,1.24,323.4,0.85
4,FFT,In-Order,1.18,321.8,0.86,0,0.59,1.17,325.3,0.86
5,FFT,In-Order,1.26,323.7,0.85,0,0.63,1.24,314.3,0.84
6,FFT,In-Order,1.18,321.7,0.84,0,0.59,1.15,314.7,0.85
7,FFT,In-Order,1.17,320.9,0.83,0,0.58,1.2,317.3,0.82
8,FFT,In-Order,1.17,322.4,0.85,0,0.59,1.2,325.0,0.84
9,FFT,In-Order,1.14,320.7,0.85,0,0.57,1.12,315.3,0.85
10,FFT,In-Order,1.09,325.7,0.86,0,0.54,1.09,326.0,0.86
1,FFT,In-Order,1.14,326.2,0.83,0,0.57,1.15,327.9,0.84
